idx,persona_text,source_config,age,is_excluded,llm_label,llm_confidence,llm_reason
50294,An international high school student who is planning to study abroad in Alabama.,persona,16.0,False,yes,100,Explicitly described as a high school student
50425,a high school senior who didn't win any major awards,persona,16.0,False,yes,100,explicitly described as a high school senior
50866,A curious high school student interested in learning about the impact of economic policies on society,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
51156,A high school student concerned about their GPA and extracurricular activities,persona,16.0,False,yes,100,Explicitly describes themselves as a high school student
51274,A high school student who is passionate about starting an after-school coding club and seeks guidance and support from the city council representative,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
51468,A fellow high school student who is interested in starting a digital marketing club,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
51535,A high school student who is the first to test and provide feedback on the new software,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
51553,"A teenage competitive dancer focused on ballet and contemporary, aiming for a scholarship to a prestigious dance academy",persona,,False,yes,90,teenage competitive dancer likely in high school age range
51699,I am a curious high school student from a non-English speaking country interested in studying Romance languages and considering the pathways such studies could offer.,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
51822,A young high school student who is searching for meaning and purpose in life,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
52079,A dedicated high school basketball player striving to make it to the state tournament,persona,16.0,False,yes,100,explicitly described as a high school student
52102,A high school senior who was not accepted into Rensselaer,persona,16.0,False,yes,100,Persona is explicitly described as a high school senior
52110,A high school band member who plays the drums and often debates music trends,persona,16.0,False,yes,100,Persona is described as a high school band member
52227,A high school junior who is more interested in modern technology and social media than historical events,persona,16.0,False,yes,100,Persona is explicitly described as a high school junior
52691,A rising high school basketball talent with eyes set on a D1 scholarship and subsequent NBA career,persona,16.0,False,yes,100,Described as a rising high school basketball talent
52707,"A teenage son, who is a high school athlete looking forward to improve his physical performance",persona,16.0,False,yes,100,Persona is described as a high school athlete
52858,A high school student researching influential engineers for a class project,persona,16.0,False,yes,100,Explicitly described as a high school student
53317,A high school junior prioritizing their college choices but struggling with test anxiety,persona,16.0,False,yes,100,Persona is explicitly described as a high school junior
53426,A high school junior preparing to participate in the National Geographic GeoBee,persona,16.0,False,yes,100,Persona is explicitly described as a high school junior
53494,A high school student interested in programming who aspires to develop their own compiler one day,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
54830,A high school student who is a big fan of American football and particularly admires Coach Jess Simpson.,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
55087,A teenage debate team champion who credits their analytical skills to exploring literature in class,persona,,False,yes,90,participating in a debate team and exploring literature in class suggests a high school setting
55404,A high school student aspiring to become an astronaut and eagerly consumes the blogger's content for inspiration,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
55626,A high school student who has transformed their bedroom into a home gym and shares workout routines with their classmates,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
56374,"A high school student dealing with anxiety, searching for safe spaces to discuss their feelings",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
56630,A high school classmate of Parsa who is quite proud of him,persona,16.0,False,yes,100,explicitly described as a high school classmate
56885,"A high school student dreaming of attending Cornell University, but worrying about the cost of tuition",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
56985,A rebellious teenager who's studying in high school and is known for breaking school rules frequently.,persona,16.0,False,yes,100,Persona is explicitly described as studying in high school
57121,A curious high school student interested in diverse fields and considering a future in alternative medicine.,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
57287,A high school student who is passionate about history and looks up to academic figures like Stephen Garton,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
57298,A high school robotics club member who relies on the electrical engineer's guidance to construct complex circuits for their robot.,persona,16.0,False,yes,100,Persona is a high school robotics club member
57791,a South African high school student who admires individuals who challenge the status quo,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
58019,A tech-savvy high school student who enjoys converting old movies into digital formats,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
58394,"A high school student with a passion for STEM subjects, relying on the librarian's expertise for guidance on technical books",persona,16.0,False,yes,100,Explicitly described as a high school student
58587,a close high school friend of Barb,persona,16.0,False,yes,90,described as a high school friend
58793,A high school student who assists with organizing and promoting the sessions,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
58997,A curious and diligent high school student who is interested in digital media and wants to learn more about fact-checking and verifying information online,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
59022,a high school track and field athlete from France,persona,16.0,False,yes,100,explicitly described as a high school athlete
59162,A high school teenager preparing for a history competition and interested in understanding the global impact of historical events,persona,16.0,False,yes,100,Persona is explicitly described as a high school teenager
59291,"A high school student interested in pursuing a career in materials science, seeking guidance on combining physics and chemistry",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
59401,"A high school student who is fascinated by both math and technology, eagerly participating in the interactive lessons",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
60195,a high school female rugby player who looks up to Rochelle Tamarua,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
60241,"A high school student interested in STEM, using her father's drones for her school projects",persona,16.0,False,yes,100,Explicitly described as a high school student
60310,A quiet and studious student who prefers working alone and is skeptical of the student council's impact,persona,,False,yes,90,"description implies a current student with concerns about student council, typical of high school environment"
60345,A younger sibling currently attending Grand Island High School and following in their sibling's footsteps,persona,16.0,False,yes,100,currently attending high school
60427,"A high school student interested in computer science, seeking guidance on UI design principles",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
60436,"A high school student interested in both anthropology and computer science, looking for advice on building a career that combines the two fields",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
60472,a 15-year-old high school student who loves world geography and curious about different cultures,persona,15.0,False,yes,100,explicitly described as a high school student
60761,A high school student who just got their driver's license and received their first traffic ticket,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
60894,A high school photography club president who greatly admires Gordon Parks,persona,16.0,False,yes,100,Persona is described as a high school photography club president
60945,A high school student who is curious about military life and seeks to learn about their experiences in the army,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
61299,A young girl in a high school literature class who is tasked with preparing a biographical report on a prominent woman from literary history.,persona,16.0,False,yes,100,Persona is explicitly described as being in a high school class
61360,A curious high school student exploring different psychological conditions for a class project on mental health awareness.,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
61424,a high school student who generally objects to wearing masks,persona,16.0,False,yes,100,explicitly described as a high school student
61862,A high school student who often seeks her grandmother's help for English assignments,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
62011,A high school student who has been disciplined for expressing their political views,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
62088,A high school student who is hesitant to try physical books due to the perceived inconvenience,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
62272,A motivated high school senior planning to major in religious studies and often discusses related topics with their teacher,persona,16.0,False,yes,100,Persona is explicitly described as a high school senior
62563,"A fellow high school athlete with a similar dream of playing for Mississippi State, creating a competitive yet supportive relationship",persona,16.0,False,yes,100,Persona is explicitly described as a high school athlete
63268,A gifted high school student with a passion for math and dreams of winning the Fields Medal,persona,16.0,False,yes,100,Explicitly described as a high school student
63668,A high school student preparing for college entrance exams and using the online learning platform to study,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
63798,a high school classmate of Kojo Bekoe-Sakyi who is also interested in engineering,persona,16.0,False,yes,100,explicitly described as a high school classmate
63949,A high school student who has experienced the negative effects of crime and wants to share their story to raise awareness,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
64040,A Newcastle Knights fan who is a female rugby player in high school.,persona,16.0,False,yes,100,Persona is described as a high school student
64112,A high school buddy who loves outdoor adventures and initiatives related to environmental conservation,persona,16.0,False,yes,100,Persona is explicitly described as a high school buddy
64195,A high school student who wants to improve their grades in algebra and is seeking a study partner,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
64298,an art enthusiast who attends this senior high school,persona,16.0,False,yes,100,attends senior high school
64347,A high school senior in Pennsylvania with an aspiration to become a materials scientist.,persona,16.0,False,yes,100,Persona is explicitly described as a high school senior
64760,A high school student who assists with organizing fundraising events for the politician's campaigns,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
64914,"A high school student engaged in an international baccalaureate program, fluent in three languages",persona,16.0,False,yes,100,Explicitly described as a high school student
64979,A high school senior with chronic health issues who relies on medication to manage their condition,persona,16.0,False,yes,100,Persona is explicitly described as a high school senior
65035,"A high school jock known for intimidating others, struggling with their own insecurities",persona,16.0,False,yes,100,Persona is explicitly described as a high school jock
65315,A high school junior who's adamantly opposed to classical literature.,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school junior
65456,A high school student fascinated by Japanese history and looks up to the blogger as a mentor figure,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
65692,A group of high school students who have successfully launched their own businesses and serve as role models for others,persona,16.0,False,yes,100,Explicitly described as high school students
65697,A popular high school athlete who often dismisses the importance of history and academics in favor of physical accomplishment.,persona,16.0,False,yes,100,Persona is explicitly described as a high school athlete
65789,a Welsh high school student considering studying medicine,persona,16.0,False,yes,100,explicitly described as a high school student
66161,A student council president who feels environmental efforts detract from other school priorities,persona,,False,yes,90,student council president implies a high school setting
66226,A high school student interested in pursuing a career in renewable energy and looks up to the science teacher as a mentor,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
66416,a female high school student who is part of her school's Volleyball Club,persona,16.0,False,yes,100,explicitly described as a high school student
66600,A high school senior interested in pursuing a career in chemical engineering,persona,16.0,False,yes,100,Persona is explicitly described as a high school senior
66801,"A high school student fascinated by robotics, seeking guidance on building automated solar panels",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
66923,A high school student who looks forward to the gamer's content after finishing homework,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
67031,A high school junior interested in creative writing and European history,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school junior
67033,a junior student studying the ProStart program at Fond du Lac High School.,persona,16.0,False,yes,100,currently attending high school
67035,A local high school student who is passionate about photography and aspires to showcase their work in the art exhibits,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
67158,A bright and motivated indigenous high school student who has aspirations of becoming a community leader,persona,16.0,False,yes,100,Explicitly described as a high school student
67268,A sophomore student from South Forsyth High School,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
67393,A curious high school student with an interest in biology and a family member who suffers from migraines,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
67403,an aspiring pole vaulter in high school,persona,16.0,False,yes,100,explicitly mentioned as being in high school
67528,"An annoyed high school senior who, despite having interest in current events, prefers reading in a succinct and straightforward style",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school senior
67613,A high school student who aspires to become a filmmaker and looks up to the YouTuber's content,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
68053,A high school student who started a theater club at their school to create awareness about social justice,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
68148,"A high school student aspiring to become a professional programmer, inspired by their favorite eSports gamer",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
68155,A high school student in Bihar who is eager to go to college,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
68460,"A high school student with vision impairment, determined to excel in academics and sports despite her condition",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
68644,"A high schooler who is exploring the intersection of technology and art, aiming to develop an animated web series",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high schooler
68689,A high school student who is passionate about geography and constantly provides feedback on the app,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
68754,A high school junior enrolled in JROTC with aspirations to attend the Air Force Academy,persona,16.0,False,yes,100,Persona is explicitly described as a high school junior
68908,A Chinese exchange student who just started attending Seneca Valley High School.,persona,16.0,False,yes,100,currently attending high school
69057,A high school student with interests in fashion and hopes to start her own clothing line,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
69218,An aspiring young female basketball player in high school who idolizes Sharnee Zoll-Norman,persona,16.0,False,yes,100,Persona is explicitly described as in high school
69362,A high school robotics club member with a knack for explaining complex ideas simply,persona,16.0,False,yes,100,Persona is a high school robotics club member
69511,A graduating high school student in Lithuania looking for a suitable college,persona,16.0,False,yes,100,currently described as a high school student
69979,A high school student torn between choosing a career in English literature or mathematics,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
70166,A curious high school student who has a strong interest in Spanish art and history,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
70426,A trendy and fashion-forward high school student who spends their weekends exploring music festivals,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
70455,A high school student who relies on the non-profit organization's free internet access to complete their school assignments,persona,16.0,False,yes,100,Explicitly described as a high school student
70583,A high school student considering Queen's University and seeking information about campus life,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
71127,a bored high school student who loves to daydream,persona,16.0,False,yes,100,explicitly described as a high school student
71384,A high school student from a low-income community who dreams of attending college but lacks access to resources,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
71532,A high school student interested in machine learning and looking for tips to get started with neural networks,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
71674,A nationally ranked high school baseball player who dedicates equal time to his studies and sports training,persona,16.0,False,yes,100,nationally ranked high school baseball player
71953,"I am a high school student living in Nuis, the Netherlands.",persona,16.0,False,yes,100,Persona explicitly states they are a high school student
72019,A high school student and part-time sports commentator who has never liked Cobra Sports.,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
72045,A high school student looking for books that reflect their own experiences and struggles,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
72261,a 15-year-old high school student who loves anime more than anything else,persona,15.0,False,yes,100,explicitly described as a high school student
72336,I am a Japanese high school student who aspires to become a professional soccer player.,persona,16.0,False,yes,100,Persona explicitly states they are a high school student
72682,"A high school student interested in cybersecurity, seeking advice from the Python programmer",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
72819,A high school student who discovered the MC's music and found solace and inspiration in their impactful lyrics,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
73352,A high school freshman interested in participating in varsity athletics,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school freshman
73512,A curious high school physics student who just learned about basic symmetries,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
73536,A high schooler who loves to make puns,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high schooler
73698,A local high school student passionate about media production and analysis,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
73767,A high school track athlete who has practiced at the New Armory before,persona,16.0,False,yes,100,Described as a high school track athlete
73920,"An ambitious high schooler interested in both physics and biology, seeking guidance on potential career paths",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high schooler
74491,a young woman who will graduate in 2023 from Coronado High School,persona,16.0,False,yes,100,currently attending high school with a specified graduation year
74523,A curious high school student who started a history vlog inspired by conversations with their grandparent,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
75127,A fellow student who is running against the student council president for the next term and challenges her on her budgeting plans during campaign debates,persona,,False,yes,100,"participating in student council elections and debates, a typical high school activity"
75392,A high school debate team captain determined to win the state championship,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
75569,a high school student obsessed with neat handwriting.,persona,16.0,False,yes,100,explicitly described as a high school student
75605,A high schooler who benefits from the designer's user-friendly interfaces while using educational apps,persona,16.0,False,yes,100,Persona is explicitly described as a high schooler
75686,A high school junior who is quarterback of Harper Creek football team,persona,16.0,False,yes,100,Persona is explicitly described as a high school junior
75843,A high school debater who uses scientific arguments to bolster their points,persona,16.0,False,yes,100,Persona is explicitly described as a high school debater
76212,A high school student passionate about understanding the causes and consequences of World War II,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
76291,A high school student always curious about the technology used in the library's digitized system,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
76373,A high school student using the YouTube channel as a supplemental resource to improve their math skills,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
76490,A high school lobbied in local government for better recycling policies in their school district,persona,16.0,False,yes,100,Persona is described as a high school student actively participating in their school district
76497,A Canadian high school senior who is being forced to learn politics and not happy about it.,persona,16.0,False,yes,100,Explicitly described as a high school senior
76499,a high school girl from Hong Kong,persona,16.0,False,yes,100,explicitly described as a high school student
76553,A high school student who took up an interest in historical reenactment after being inspired by their parents' love for history,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
76699,A basketball player from La Cañada High School who strives to outperform their sibling in every game,persona,16.0,False,yes,100,Persona is described as being from La Cañada High School
77041,A high school student leading a student-run organization promoting gender equality in schools,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
77179,A high school student who is passionate about fantasy novels and is seeking recommendations for a new series,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
77336,A fellow high school student who shares the same passion for storytelling and interviews local community members,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
77368,A high school student interested in computer science and eager to learn about image recognition techniques,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
77648,An openly gay high school student striving to create a safe and accepting environment in their school community,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
77753,A high school student who is passionate about learning and seeks guidance on how to effectively study and optimize their brain's potential,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
77862,"A high school student volunteering as a tutor, inspiring the preschooler to pursue education",persona,3.0,False,yes,100,Persona is explicitly described as a high school student
77998,A high school student who is conducting research on the urbanization of Seattle,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
78016,A high school student from Ukraine with a strong interest in World War II history.,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
78225,A high school senior debating between a career in law to fight social injustices or a path in journalism to report them,persona,16.0,False,yes,100,Persona is described as a high school senior
78245,A high school senior who is heavily involved in football and has received an offer to play for SMU Mustangs in 2023.,persona,16.0,False,yes,100,Persona is described as a high school senior
78311,A high school student in Terry High School who's been fascinated by choir music since childhood.,persona,16.0,False,yes,100,Explicitly described as a high school student
78363,"A high school student interested in pursuing a career in game development, seeking guidance on the necessary educational path",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
78884,A curious high school student who is fascinated by World War II aviation and seeks the teacher's expertise,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
78999,A high school student aspiring to study in the field of medicine and technology.,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
79480,A high school student interested in learning about the history and evolution of local factories,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
79531,a high school music student studying for a test in Music Appreciation class,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
79595,a high school classmate of Zack,persona,16.0,False,yes,100,explicitly described as a high school classmate
79700,"A high school student, good with his hands and considering following in his father's career path",persona,16.0,False,yes,100,Explicitly described as a high school student
79885,A high school athlete aiming to earn a college scholarship for golf,persona,16.0,False,yes,100,Persona is described as a high school athlete
79950,A high school junior who excels in science and has a fierce interest in climate activism,persona,16.0,False,yes,100,Persona is explicitly described as a high school junior
79977,A high school student who has a knack for making analogies and metaphors.,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
80022,A high school student struggling with psychology who turns to the psychology student for help,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
80132,A high school quarterback who aspires to be as successful as Cam Newton,persona,16.0,False,yes,100,Persona is explicitly described as a high school quarterback
80295,A high school junior and debate team captain who advocates for mental health awareness,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school junior
80562,A high school senior interested in pursuing a career in neuroscience,persona,16.0,False,yes,100,Persona is explicitly described as a high school senior
80716,"A high school student with dreams of becoming a fashion designer, who admires the pop star's style",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
80886,A high school student who experiences the effects of racism firsthand and provides valuable insight to the sociologist,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
80944,A high school student trying to build her self-confidence and physical strength,persona,16.0,False,yes,100,Explicitly described as a high school student
81254,a high school student who's not very serious about his grades and dislikes excel.,persona,16.0,False,yes,100,persona explicitly describes themselves as a high school student
81672,An idealistic high school student who aspires to end violence in their school through peer mediation programs,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
81719,"A politically engaged high school student in Wallingford, Connecticut.",persona,16.0,False,yes,100,Persona is explicitly described as a high school student
81827,A high school student with a deep knowledge of indie games and a passion for the cyberpunk genre,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
82083,A high school student who admires strong women role models and looks up to fellow Latinas.,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
82189,a high school student who has a crush on Malik Yoba,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
82211,A high school valedictorian balancing his study routine with his passion for robotics,persona,16.0,False,yes,100,Persona is described as a high school valedictorian
82437,A shy high schooler discovering their artistic talent and interest in graphic novels,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high schooler
82540,A high school student who wants to become an engineer and discusses new discoveries at school during dinner,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
83200,A high school student who aspires to become a board game designer and looks up to the vlogger for inspiration,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
83613,A curious high school student preparing for a regional science fair with a project on computer networking,persona,16.0,False,yes,100,Explicitly described as a high school student
83618,A high school student who benefits from the improved search functionality for studying purposes,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
83888,A high school classmate of Olivier Léveillé who had the same passion for cross-country skiing but never made it professionally on the track.,persona,16.0,False,yes,100,Described as a high school classmate
84367,A high school student who inherited a collection of vinyl records and seeks advice on building their music library,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
84597,A high school student who used to hate Shakespeare but now finds joy and meaning in his works thanks to their educator's innovative teaching approach,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
84953,A high school student seeking book recommendations to improve their vocabulary and comprehension,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
85051,A high schooler deeply interested in the history and effects of nuclear weapons,persona,16.0,False,yes,100,Persona explicitly describes themselves as a 'high schooler'
85196,A high school student who relies on online education due to health concerns and seeks tips on staying motivated,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
85428,A high school student who enjoys indulging in guilty pleasure fast food meals with friends,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
85477,A curious high school Latin student,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
85615,A drama club president studying in senior high,persona,17.0,False,yes,100,Senior high is equivalent to upper secondary education
85782,"An ambitious high school student who excels in math and science, drawing inspiration from her successful older sibling",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
85807,A high school student who finds inspiration in the complex characters and storylines of '90s teen dramas,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
85962,a high school student in West Virginia who is passionate about STEM,persona,16.0,False,yes,100,explicitly described as a high school student
86030,"A high school student in Oshawa who is a big fan of hockey, particularly the Oshawa Generals, and closely follows the World Junior Hockey Championships",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
86461,A high school student aiming to get into a top college and seeking extra help in Mathematics,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
86886,A high school student who uses fanfiction writing as a medium to cope with her social anxiety,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
86979,"A high school valedictorian with aspirations of becoming a software engineer, yet enjoys discussing Shakespeare",persona,16.0,False,yes,100,Persona is described as a high school valedictorian
87034,"A talented high school student, praised for her surrealistic paintings, dreaming of attending a reputed art academy",persona,16.0,False,yes,100,Explicitly described as a high school student
87108,A high school student volunteering to transcribe and organize the veterans' stories for future generations,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
87671,A high school student with a part-time job at the library interested in pursuing an Information Science degree,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
87786,An emotionally intelligent teenager with significant involvement in the school's student council,persona,,False,yes,90,involvement in school's student council implies high school level
87823,A high school student who is curious about anime but has never watched any before,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
87855,A graduating high school student who dives into classic literature for college admission essays,persona,16.0,False,yes,100,Persona is described as a graduating high school student
88359,A fellow student council member who is passionate about organizing charity drives,persona,,False,yes,90,student council member implies high school setting
88522,A high school senior and team captain aiming to secure a spot in a top college football program,persona,16.0,False,yes,100,Persona is explicitly described as a high school senior
88897,a Macedonian high school student who's enthusiastic about technology,persona,16.0,False,yes,100,explicitly described as a high school student
88957,A high school senior who is undecided about their future career and seeks guidance from the teacher,persona,16.0,False,yes,100,Persona is explicitly described as a high school senior
89004,A high school student passionate about genetics and seeking guidance on pursuing a career in bioinformatics,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
89100,a curious high school biology student who likes to share fascinating facts about mimetic species.,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
89106,A high school student inspired by her science communication efforts and dreams of becoming an astrophysicist,persona,16.0,False,yes,100,Explicitly described as a high school student
89161,A high school student who is very passionate about educational advocacy and looks up to teachers like Juliana Urtubey,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
89524,A high school valedictorian exploring the intersection of technology and natural sciences,persona,16.0,False,yes,100,Persona is explicitly described as a high school valedictorian
89536,A high school football player struggling with science classes but eager to understand the scientific principles behind his favorite sport,persona,16.0,False,yes,100,Persona is explicitly described as a high school football player
89539,"I am a curious high school student with a keen interest in computational models, theories of cognition, and machine learning, though my expertise is not yet at the level of professionals in the field.",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
89545,A high school student looking for affordable online resources to supplement their education,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
89672,A high school student aiming to improve their scores on standardized tests,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
90137,A high school student who works part-time at a popular coffee chain and is considering a career in medicine,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
90649,A high school senior student in Nebraska who is preparing for college application,persona,16.0,False,yes,100,Persona is explicitly described as a high school senior student
90720,A high school student who is inspired by the advocate's work and starts their own open-source project for educational purposes,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
90778,A high school senior in China who is zealously interested in studying history for its own merit and is not politically ambitious.,persona,16.0,False,yes,100,Persona is explicitly described as a high school senior
91574,A high school senior passionate about environmental conservation and seeking advice on applying to environmental science programs,persona,16.0,False,yes,100,Persona is described as a high school senior
91760,A high school student who is passionate about sleep research and student advocacy.,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
92093,A creative and resourceful high school student who actively participates in the interdisciplinary projects,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
92539,A curious high school student who seeks out their advice for their mock trial club,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
92563,A high school student shadowing the researcher to gain hands-on experience in the field of pharmaceutical research,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
92613,A high school junior who thrives in creative writing and has won several young authors' awards,persona,16.0,False,yes,100,Persona is explicitly described as a high school junior
92985,A 17-year-old female high schooler who doesn't like violent aspects in video games.,persona,17.0,False,yes,100,Persona is explicitly described as a 17-year-old high schooler
93854,an excited Madison High School student-athlete who plays football,persona,16.0,False,yes,100,explicitly described as a high school student
93883,"I am a high school student who is greatly inspired by historical figures, particularly pioneering women in medicine.",persona,16.0,False,yes,100,Persona explicitly states they are a high school student
94021,"A curious high school biology student, prepping for a Science Olympiad competition",persona,16.0,False,yes,100,Explicitly described as a high school student
94305,A high school student interested in learning the art of bike restoration,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
94523,A high school student who assists with farm operations while dreaming of a career beyond agriculture,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
94529,a Mexican high school student attending a public school,persona,16.0,False,yes,100,explicitly described as a high school student
94568,"A high school student getting ready to embark on their college journey, giving first-hand insights about what attracts students",persona,16.0,False,yes,100,Persona is explicitly described as a high school student
95038,A high school sophomore navigating the challenges of adolescence and seeking emotional support,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
