idx,persona_text,source_config,age,is_excluded
157065,"A slightly shy, awkward high school student who dreams of running away to the circus",persona,16.0,False
157169,A curious and musically inclined high schooler who sees the connection between science and music,persona,16.0,False
157569,A sports journalist who covers the Damien High School basketball games and writes articles about the team,persona,16.0,False
157580,A dedicated high school student active in art clubs and aiming for a scholarship,persona,16.0,False
158187,"A high school student in China preparing for the National Higher Education Entrance Examination (a.k.a., the Gaokao)",persona,16.0,False
158848,"A high school senior aspiring to be an astronaut, taking every available STEM class",persona,16.0,False
159035,a high school student in the Clark County who hopes to have a career in public service,persona,16.0,False
159101,A state congressional representative who fondly recalls their high school civics education,persona,16.0,False
159282,A high school student who has started a YouTube channel to make science experiments based on principles learned from their mentor,persona,16.0,False
160440,A high school robotics team leader working part-time at a local technology shop,persona,16.0,False
160468,A curious high school math student trying to wrap my head around group theory,persona,16.0,False
160632,A curious and creative high school student who aspires to become an optometrist,persona,16.0,False
160695,A high school student: a big fan of RWBY and aspiring to be a composer,persona,16.0,False
160781,A high school student from a different state who shares a deep interest in the Revolutionary era and seeks guidance from the librarian for their research project,persona,16.0,False
160999,An underdog high school football player with an inspiring story,persona,16.0,False
161158,An American high school student studying evolutionary biology.,persona,16.0,False
161475,A creative high school student with an aspiration to become a novelist,persona,16.0,False
154302,A high school student who is considering experimenting with drugs due to peer pressure,persona,16.0,False
161587,A high school student interested in pursuing a career in medicine and seeks advice from their grandma,persona,16.0,False
154129,A quiet and reserved high school student who often seeks comfort and guidance from the nurse,persona,16.0,False
153933,a freshman high school student who participated in GEMS,persona,16.0,False
149180,A high school prankster who often butts heads with authority figures but excels in creative writing,persona,16.0,False
149229,"A high school student with a passion for marketing, seeking guidance on pursuing a marketing degree",persona,16.0,False
149293,"A second grader who is always tagging along to big brother's baseball games and practices, dreaming of playing on the high school team someday",persona,16.0,False
149500,A junior in high school who runs a successful YouTube channel about DIY crafts and repurposing items,persona,16.0,False
149743,A high school student getting ready for the national robotics competition,persona,16.0,False
150174,A high school student who has an interest in biology but no background knowledge of termites,persona,16.0,False
150209,An American Art Student at New Canaan High School,persona,16.0,False
150356,A student athlete at T.L. Hanna High School,persona,16.0,False
150991,A shy high schooler who finds confidence through mastering the clarinet,persona,16.0,False
151023,A high school student who is just starting to learn programming and seeks guidance on string manipulation,persona,16.0,False
151129,"an anime-fan high school girl who's staying in Japan, incapable of understanding English language but big fan of J-rock",persona,16.0,False
151298,A high school student who dreams of embarking on epic adventures but is limited by their age and resources,persona,16.0,False
151405,A successful journalist who attributes her critical thinking abilities to her high school history classes,persona,16.0,False
151817,A high school junior preparing for the National History Day competition with a focus on cultural anthropology,persona,16.0,False
152234,A high school student with big dreams but unsure where to begin in their education and career path,persona,16.0,False
152246,A junior in high school who is writing a research paper on Kenneth F. Murrah and seeks guidance,persona,16.0,False
152258,A driven teenage gymnast aiming for the Olympics and navigating the challenges of high school,persona,16.0,False
152267,a high school women's basketball player from the competitor team of Thurgood Marshall High School,persona,16.0,False
152339,A high school student passionate about giving back to those who have served their country,persona,16.0,False
152434,"A curious high school student from a different continent, aspiring to become a future model UN delegate",persona,16.0,False
152711,A Cuban high school student studying political science,persona,16.0,False
153203,a high school student in a web design course,persona,16.0,False
153286,High school football player and underwear enthusiast,persona,16.0,False
153730,A high school student keen on studying theoretical physics but possesses an unconventional interest in vintage art techniques,persona,16.0,False
153740,A high school student fascinated by programming and eager to learn Tkinter for creating their own projects,persona,16.0,False
153985,A high school student from Suriname interested in the country's political history.,persona,16.0,False
148428,A successful screenwriter who attributes their love for storytelling to their English classes in high school,persona,16.0,False
161648,A younger brother who reluctantly joins in on High School Musical sing-alongs,persona,16.0,False
162159,a Rincon High School Class of '92 graduate who is not very social,persona,16.0,False
168718,A dedicated high school percussionist who looks up to the seasoned percussionist as a mentor and role model,persona,16.0,False
168756,a politically indifferent high school student interested in basketball and video games,persona,16.0,False
169240,An ambitious high school politician who often crosses paths in discourse-centered events,persona,16.0,False
169250,A chemist with a love for music who still volunteers at the local high school as an assistant for the marching band,persona,16.0,False
169394,A group of high school students who actively participate in student government and advocate for better educational opportunities,persona,16.0,False
169810,A high school student taking advanced courses in world history and cultural studies,persona,16.0,False
170023,"a high school student from Pima County, Arizona",persona,16.0,False
170057,a nerdy teenager in high school and a massive fan of The Lord of the Rings and Lego.,persona,16.0,False
170539,A high school student struggling with complex sentence construction and punctuation,persona,16.0,False
170842,A high school student who is determined to be the school valedictorian.,persona,16.0,False
170909,A keen competitor and 12th grade student participating in the Alabama Scholastic Competition Association (ASCA) District High School Scholars Bowl,persona,16.0,False
171053,A high school student fascinated by chemistry and the history of photography in China.,persona,16.0,False
171249,A high school student interested in becoming a speech therapist and eager to learn about language immersion techniques,persona,16.0,False
171304,A high school student inspired by literature and working to build his volunteer service hours,persona,16.0,False
171559,A middle-aged sports reporter from Chicago who has been following Bryan Hudson's career since his high school days,persona,16.0,False
171664,"A jovial, outgoing introvert who runs a popular podcast about high school experiences and politics",persona,16.0,False
171781,a high school student who is a big fan of The Vampire Diaries and The Originals,persona,16.0,False
171974,A high school student with a passion for art and a history of anger management issues,persona,16.0,False
172011,A high school English language learner fascinated by the intricacies of English grammar,persona,16.0,False
172067,A high school student seeking guidance on how to start their own tech blog and improve their coding skills,persona,16.0,False
172069,a high school classmate of Elliot Graham who felt secretly jealous of his accomplishments,persona,16.0,False
172106,A group of enthusiastic high school students who help maintain the bee colonies and learn about the importance of pollinators,persona,16.0,False
172600,A high school athlete torn between choosing the rival university or staying local,persona,16.0,False
172700,"Hungarian high school student passionate about sports, with fencing as a favorite.",persona,16.0,False
172753,A high school student who is a loyal fan and watches every episode of the talk show,persona,16.0,False
168516,A rising political journalist covering national politics and always appreciating real-world lessons from their high school education,persona,16.0,False
162115,An aspiring high school football player who idolizes Caleb Huntley,persona,16.0,False
168483,"A high school student studying hard for math exams, aiming to follow the family tradition into accounting",persona,16.0,False
168191,a politically indifferent person who barely passed his high school history class,persona,16.0,False
162512,A high school student who is part of a folkloric dance troupe to connect with their Mexican heritage,persona,16.0,False
162591,A successful MBA holder who attributes his or her success to the values instilled by high school sports and academics,persona,16.0,False
162837,A high school student looking for community service opportunities and has a love for baking,persona,16.0,False
163037,A high school cross country runner who is committed to maintaining their peak physical condition,persona,16.0,False
163638,A fellow high school student who is also new to programming and can empathize with the challenges and frustrations of learning,persona,16.0,False
164234,a Japanese American high school student who is very interested in civil rights history.,persona,16.0,False
164905,An older sibling who took on a job right after high school to help support the family,persona,16.0,False
165506,A high school student who shares their interest in sneakers and often engages in debates about the best brands and styles,persona,16.0,False
166008,A high school student who discovers a passion for history through playing the educational games,persona,16.0,False
166078,A high school junior interested in social activism and making educational YouTube videos on historical events,persona,16.0,False
166298,"a politically-engaged high school student residing in Washington County, Maryland.",persona,16.0,False
166321,"An alum from Mater Dei High School, now working as a social worker.",persona,16.0,False
166341,A high school sophomore who appreciates the connections between historical events and scientific advancements,persona,16.0,False
166370,A high school student who just moved to the United States and is learning about the American political system.,persona,16.0,False
166493,A high school student interested in history who is writing a report on Sweden for a school project,persona,16.0,False
166506,A trendy high school student obsessed with animation and comics,persona,16.0,False
166525,A talented high school quarterback proven to lead his team and make game-changing plays,persona,16.0,False
167078,A curious high school student who is preparing a presentation for a chemistry class project about metals and alloys.,persona,16.0,False
167097,A group of fellow high school students who share the same enthusiasm for robotics and compete together in robotics competitions,persona,16.0,False
167207,An alum of Clackamas High School who is now a local journalist,persona,16.0,False
167360,A curious and enthusiastic high school student eager to learn about Angolan history and traditions,persona,16.0,False
167376,A high schooler with a keen interest in both coding and ancient civilizations,persona,16.0,False
167720,A high school student who attends their sibling's yoga classes to improve flexibility and reduce stress,persona,16.0,False
167963,A high school student regularly visiting to gain knowledge about classical literature for school assignments,persona,16.0,False
168144,an ambitious senior high school student considering a career in educational administration,persona,16.0,False
168283,A curious high school student who wants to understand the mathematical principles behind genetic inheritance,persona,16.0,False
97903,A high school student who was inspired to take a defensive driving course after watching the content creator's videos,persona,16.0,False
97293,A high school student researching the cultural impact of the 1960s and 1970s for a history project,persona,16.0,False
199336,An anti-tech disciplinarian high school headmistress.,persona,16.0,False
32233,A high school student who dreams of becoming an automotive journalist,persona,16.0,False
32299,"A high school student interested in computer science, seeking advice on preparing for coding competitions",persona,16.0,False
32536,a fashion-conscious high school girl who loves shopping at American Eagle Outfitters,persona,16.0,False
32588,a senior student who had to transfer to the new Dr. Thomas E. Randle High School,persona,16.0,False
32941,"a hopeful senior high school student in Tanjay City, Negros Oriental, Philippines.",persona,16.0,False
33060,an Austrian high school student who struggles with language courses,persona,16.0,False
33082,A teenger striving to complete her high school education while learning English,persona,16.0,False
33324,A curious high school student researching names for a sociology project.,persona,16.0,False
33475,An educational content developer with a passion for creating learning modules about political history for high school students,persona,16.0,False
34296,A high school student who's just suffered a sports injury and is anxious about it,persona,16.0,False
34394,"An ambitious high school student with diverse interests, developing strong leadership skills by actively participating in different clubs and societies",persona,16.0,False
32217,a balky high school student who is bored with brands but likes sports—particularly track and field events.,persona,16.0,False
34489,A talented set designer in the same high school who has won awards for their creative stage backdrops,persona,16.0,False
34666,A high school student struggling with the complexities of a long-distance relationship,persona,16.0,False
34966,a Russian high school student who is interested in psychology and history,persona,16.0,False
35079,A camera operator always looking for the perfect shot during high school matches,persona,16.0,False
35203,A high school student in Peru who aspires to become a renowned writer like Nivardo Cordova Salinas.,persona,16.0,False
35557,A talented high school student hoping to get into a prestigious literature course at University,persona,16.0,False
35778,A fellow classmate from high school who collaborated on technology projects and continues to be a trusted confidant and sounding board,persona,16.0,False
35843,A police officer who frequently patrols the area near the high school to prevent underage drinking parties,persona,16.0,False
35845,"An injured rugby player's high school teammate, who has always admired her resilience and determination.",persona,16.0,False
35946,A shy and introverted high school student struggling with the effects of abuse at home,persona,16.0,False
36229,"A curious and introspective high school student who finds inspiration in the themes of honor, duty, and sacrifice",persona,16.0,False
36357,A high school student doing a summer internship to learn about sustainable agriculture and pollinators,persona,16.0,False
34650,A high school marching band member who aspires to perform in the Super Bowl halftime show,persona,16.0,False
31713,A curious high school student who draws inspiration for her own mystery stories,persona,16.0,False
31623,A high school student learning Python for their science fair project on artificial intelligence,persona,16.0,False
31464,An old high school classmate of Randy Sedrel's.,persona,16.0,False
26439,"A high school student passionate about theater, who benefits from the politician's advocacy by having access to better production equipment and facilities",persona,16.0,False
26724,A high school student who runs a popular playlist curation account on a music streaming platform,persona,16.0,False
26780,A shy high school student who borrows courage from his favorite comic book heroes in cosplay,persona,16.0,False
26959,"A high school student who shows interest in filmmaking, often turning historical events into short films",persona,16.0,False
27011,"A high school junior with a natural flair for writing, aiming for a career in law",persona,16.0,False
27287,A high school student interested in pursuing women's studies and seeks guidance on how to navigate the field,persona,16.0,False
27709,A high school student from a rural area who relies on the virtual study sessions to supplement their math education,persona,16.0,False
27848,A high school student interested in artificial intelligence and its applications in astronomy,persona,16.0,False
27925,A high school senior who leads the peer support group and aspires to become a psychologist,persona,16.0,False
28137,"A high school sophomore interested in both biology and math, benefiting from the interdisciplinary lessons",persona,16.0,False
28412,A mental health advocate and writer who credits their understanding of human behavior to their high school psychology class,persona,16.0,False
28656,A high school senior who aims for a Green Peace internship after graduation,persona,16.0,False
28705,A tech reporter who is crazy about new gadgets but whose understanding on Physics is stuck in high school.,persona,16.0,False
28709,A popular high school athlete who relies on their friend's tech skills to keep up with their grades,persona,16.0,False
28768,A high school senior struggling with calculus but excelling in creative arts,persona,16.0,False
28772,A high school student who is just beginning to discover the complexity of post-modernist literature,persona,16.0,False
28966,a Kiwi high school student considering local universities,persona,16.0,False
29151,A high school student who is passionate about paleontology and looks up to scientists like Hou Xian-guang,persona,16.0,False
29228,A high school student who eagerly waits for their older sibling's reviews to decide on their next read,persona,16.0,False
29339,A high school student preparing for an archaeology competition and seeks expert advice,persona,16.0,False
29570,A high school student fascinated by how equations and theories apply to real-life constructions,persona,16.0,False
29649,A high school student preparing for a robotics competition and seeking help with programming their STM32 microcontroller,persona,16.0,False
30221,"A high school student on the baseball team, who is keen on learning the sport's history and tactics",persona,16.0,False
30882,A curious high school student who assists in conducting and documenting their visual experiments,persona,16.0,False
31270,A high schooler seeking guidance on how to improve their research skills for academic success,persona,16.0,False
36359,High school guidance councilor who loves sarcasm.,persona,16.0,False
25380,A high school student interested in joining the firefighting profession,persona,16.0,False
36379,A High school student participating in the discussion,persona,16.0,False
36743,A local high school soccer player curious about the differences in play style and tactics,persona,16.0,False
44692,A high schooler who adores listening to Ed Maverick,persona,16.0,False
44716,a teenager who is a fellow student at Whitchurch High School and an avid follower of gymnastics,persona,16.0,False
45010,A die-hard local sports columnist who has followed Khalid Balogun's career from his high school days,persona,16.0,False
45052,I am a high school student in New Zealand who is very passionate about both mathematics and educational equity.,persona,16.0,False
45138,"A high school senior considering a major in International Studies, motivated by their fascination with global cultures",persona,16.0,False
45375,A high school student who is obsessed with video games and pays little attention to academics,persona,16.0,False
45458,"I am a Barbadian high school student deeply passionate about dance and choreography, and I am proud of my heritage and cultural icons.",persona,16.0,False
45918,"A high school basketball prodigy who tends to push his limits, but often gets injured due to overexertion",persona,16.0,False
46083,A high school student figuring out potential university degrees and future professions,persona,16.0,False
46255,a politically uninvolved Nigerian high school student,persona,16.0,False
46259,an old high school classmate of A. V. Rockwell,persona,16.0,False
44678,a small-town high school senior student who's great at mathematics and is considering pursuing a career in statistics,persona,16.0,False
46290,An engaged high school junior preparing for the national debate championship on civil liberties,persona,16.0,False
46560,A Bahian local who teaches history at a high school and is an activist against racial inequality,persona,16.0,False
46576,A high school student struggling to understand the concept of inverse functions,persona,16.0,False
46588,A high school student struggling to understand trigonometry and looking for extra help in math,persona,16.0,False
46593,"A high school student passionate about social justice, looking to learn and engage with the exhibit",persona,16.0,False
46594,I am a curious high school student with a strong interest in biology and a penchant for watching medical dramas.,persona,16.0,False
46798,The captain of the high school football team who regularly stops by for a post-game burger,persona,16.0,False
46899,"A resident who is not fond of sports, but whose son is on the high school baseball team.",persona,16.0,False
47288,An academic publisher interested in collecting topical essays for high school education,persona,16.0,False
47309,A high school student who is fulfilling their community service requirement by helping in the garden,persona,16.0,False
47394,A senior high school student who excels in physics and dreams of designing the next record-breaking skyscraper,persona,16.0,False
47592,A high school biology student interested in understanding the scientific aspects of gardening,persona,16.0,False
46515,A high school student who is struggling to understand the metaphors in a poem,persona,16.0,False
44074,A fellow high school student who is a talented artist and often seeks the high schooler's input on color theory and composition,persona,16.0,False
43383,A high school sophomore who is part of a research project on integrating technology in the classroom,persona,16.0,False
43370,A star high school athlete who thrives in team sports and finds esports to be less challenging,persona,16.0,False
37470,A high school student facing discrimination based on their religious beliefs in a religiously-affiliated school,persona,16.0,False
37483,A high school junior and talented artist who is overcoming personal challenges with the help of supportive mentors,persona,16.0,False
37874,A high school student interested in pursuing a career in computational linguistics and seeks advice on language acquisition,persona,16.0,False
37952,Swiss high school student who aspires for a career in bioinformatics.,persona,16.0,False
38124,A curious high school biology student from the Charters Towers Region,persona,16.0,False
38180,A high school student exploring potential career paths and values wisdom of older generations,persona,16.0,False
38849,A high school senior organizing a student-led political action group at their school,persona,16.0,False
39474,A high school student who volunteers at the bookstore and learns about marketing strategies,persona,16.0,False
39625,An academically gifted high school student who values education and cherishes their close-knit family,persona,16.0,False
39803,A busy high school student who has been thinking about joining a club for quite some time.,persona,16.0,False
39911,"A high school student with passion for digital art, looking for channels to learn and improve their skills",persona,16.0,False
40166,A part-time high school student who enjoys learning about different tools and materials,persona,16.0,False
40249,"A high school student with a passion for biology, participating in the local Future Farmers of America club",persona,16.0,False
40356,A high school student who is an avid fantasy book reader and loves hanging out in quiet spots,persona,16.0,False
40377,a freshman student in Andover High School who's currently battling with flu,persona,16.0,False
40525,A determined high school student seeking to win a scholarship for athletics using his taekwondo skills,persona,16.0,False
40594,A naturally gifted high school student famous for her school play performances and desiring a career on the big screen,persona,16.0,False
41162,A dedicated researcher and writer who documents the history of Hendersonville High School,persona,16.0,False
41781,A high school student who dreams of one day walking on the moon,persona,16.0,False
41888,"A high school student interested in pursuing a career in software engineering, seeking guidance on getting started with .NET programming",persona,16.0,False
42138,A high school student who is new to reading and seeks guidance on where to start,persona,16.0,False
43043,"A high school student with a passion for music, who wants to create interactive music visualizers through coding",persona,16.0,False
43062,"A high school student working part-time jobs to support the family, motivated to study law to fight for justice",persona,16.0,False
43063,A high school student intrigued by consumer psychology and considering it as a future career path,persona,16.0,False
43107,A high school student with a talent for creating viral TikTok dance challenges,persona,16.0,False
36604,A British high school student studying for a history project.,persona,16.0,False
25280,A high school student from Russia with a strong interest in comparative education and a budding passion for learning about different cultures through educational systems.,persona,16.0,False
24851,A wide receiver on the same high school football team who shares the same dream,persona,16.0,False
24057,A high school student who is always broke,persona,16.0,False
7216,A high school student who has found solace in the YouTuber's videos and shares their personal experiences in the comments section,persona,16.0,False
7370,A nephew studying coding in high school and is aspiring to become a game developer,persona,16.0,False
8043,a current high school student who struggles understanding older movie references,persona,16.0,False
8412,A high school student struggling with remote learning and in need of extra support and guidance,persona,16.0,False
8622,"A younger sibling who is a star player for a high school football team, seeking advice on how to make it to the next level",persona,16.0,False
8843,A high school student struggling with understanding Newton's laws of motion,persona,16.0,False
9146,A high school student starting to face the challenges of peer influence,persona,16.0,False
9274,A high school student seeking guidance on career paths in the field of mental health,persona,16.0,False
9406,"A mature high schooler with a lot of responsibility, working part-time in his aunt's beauty salon after school and on weekends.",persona,16.0,False
9411,A high school senior participating in a project-based learning program that integrates multiple subjects,persona,16.0,False
9413,"A retiree who attends every high school game, rain or shine, and offers snacks and drinks to the fans",persona,16.0,False
7200,A high school classmate of Martin Long who is not involved in the religious sector but respects Martin’s accomplishments.,persona,16.0,False
9519,A Nigerian high school student interested in debating and aspiring to represent Nigeria at an international level.,persona,16.0,False
9744,An accomplished economist and author who provides guidance and resources to the high school student's online study group,persona,16.0,False
9749,A lifelong buddy who still talks about the game-winning touchdown they scored together in high school,persona,16.0,False
9840,A high school student interested in social sciences and seeking guidance on how to get involved in activism,persona,16.0,False
10649,a high school student who loves clothes and is active on Instagram.,persona,16.0,False
10730,An alum of Orchard Lake St. Mary's school and an avid follower of high school football,persona,16.0,False
11093,a curious high school student who only knows the basic concepts of atomic and molecular structures and behaviors.,persona,16.0,False
11102,"Elin Williams, a high school student interested in pursuing a career in epidemiology",persona,16.0,False
11194,A younger sister who is also a high school student and finds the personalized learning experience challenging and overwhelming,persona,16.0,False
11248,A 16-year-old high school student in New Zealand who is passionate about learning the Maori culture and has been assigned to write an essay about a significant figure within it.,persona,16.0,False
11312,a conventional high school student without interest or prior knowledge in artificial intelligence,persona,16.0,False
11599,"An old high school mate of Sualauvi Fa'alogo, who has remained in touch till now.",persona,16.0,False
9684,a Vietnamese American high school student who loves cinema,persona,16.0,False
6935,a bored high school student who is forced to do his English assignments.,persona,16.0,False
6886,A high school debate team captain passionate about social issues and largely indifferent to trends,persona,16.0,False
6842,"A high school student interested in pursuing a career in architecture, who seeks guidance from the engineering student",persona,16.0,False
447,A politically engaged high school student in Ireland,persona,16.0,False
742,"A high school student volunteering at a local homeless shelter, inspired by their sibling's acts of kindness",persona,16.0,False
866,A high school student with a natural talent for coding and a desire to learn from the lecturer,persona,16.0,False
1315,A high school senior who dreams of becoming a skilled welder and seeks guidance on training options,persona,16.0,False
1365,a high school student from El Cerrito High School,persona,16.0,False
1460,a high school student who dreams of studying law and is searching for successful and outstanding lawyers to inspire and guide his career path,persona,16.0,False
1472,A high school student determined to follow in their sibling's footsteps and get into Harvard,persona,16.0,False
1801,a nostalgic music lover who was in high school back in 2009,persona,16.0,False
1835,A high school senior passionate about social work and considering a career in nursing,persona,16.0,False
2090,A high school student who excels in social studies and is preparing for a career in civil service,persona,16.0,False
2631,A curious high school student from Kyrgyzstan interested in linguistics and the history of Turkic languages,persona,16.0,False
2801,"a high school student in Kosrae, Federated States of Micronesia",persona,16.0,False
3190,A high school athlete who gains a deeper appreciation for biology by applying it to their favorite sport,persona,16.0,False
3207,an AI that impersonates a student in an American high school history class.,persona,16.0,False
3350,"An enthusiastic football fan from Brooklyn, New York, who has followed Adisa Isaac's career from high school up until now.",persona,16.0,False
3390,A high school student who shares a passion for classic Americana and runs a locally popular rockabilly band,persona,16.0,False
4066,A high school student who is an eSports competitor and considers retro games antiquated,persona,16.0,False
5151,The reigning sprint champion in a neighboring high school looking to defend his title,persona,16.0,False
5481,a high school student who is not interested in cross country,persona,16.0,False
5753,a Vietnamese high school student who idolizes Sơn Tùng M-TP,persona,16.0,False
6144,A patient high school student who enjoys explaining technology to others and has a part-time job at a local computer repair shop,persona,16.0,False
6166,A confident and popular sibling who provides guidance and advice on navigating high school social dynamics,persona,16.0,False
6256,A friendly and outgoing American high school student who offers language practice and cultural immersion opportunities,persona,16.0,False
6257,A high school student who is struggling with his history studies,persona,16.0,False
6472,A curious high schooler passionate about marine life and interested in learning about seagrass conservation,persona,16.0,False
11926,A high school student who admires the content creator's visually appealing infographics and shares them with friends,persona,16.0,False
12504,A high school student who is interested in pursuing a career in healthcare and wants to learn more about disease prevention,persona,16.0,False
13169,a high school student who doesn't understand cryptocurrencies.,persona,16.0,False
13555,A complacent high school student who never pays attention to health matters.,persona,16.0,False
18106,A Greek high school student who is considering studying overseas and has a strong disdain for trend-following,persona,16.0,False
18110,"a proud uncle from Red Lion, Pennsylvania, who loves watching high school baseball games.",persona,16.0,False
18211,A high school student who finds science classes boring but gets excited about learning through comedy,persona,16.0,False
18387,A curious high school student eager to learn about the Ottoman Empire from different perspectives,persona,16.0,False
18511,A high school student eager to explore different subjects and learn from the persona's podcast recommendations,persona,16.0,False
18602,A high school student who enjoys retro gaming and wants to learn the art of electronic repair,persona,16.0,False
18919,A teenage high school student who is a huge K-pop fan and follows multiple bands religiously,persona,16.0,False
19544,"A fellow athlete on the high school football team, who has already received multiple scholarship offers and can provide advice on the recruitment process",persona,16.0,False
19657,A high school student passionate about butterfly conservation and working on a related science fair project,persona,16.0,False
19661,A high school student interested in pursuing a career as a correctional officer,persona,16.0,False
20048,A high school distance runner who used to watch races on TV.,persona,16.0,False
20547,A Czech high school student interested in history and music,persona,16.0,False
20695,A high school football player who is grateful for the librarian's support and encouragement,persona,16.0,False
20722,a grizzled old sports journalist who's covered local high school wrestling for 30 years and is a long-time supporter of St. Xavier,persona,16.0,False
21961,A talented high school soccer player seeking personalized training to improve her skills,persona,16.0,False
22234,"A high school student with a passion for astronomy, looking for reliable sources to learn from",persona,16.0,False
22378,A curious high school student eager to learn about the historical significance of each item,persona,16.0,False
22419,A curious high school student fascinated by the stories of the Cold War,persona,16.0,False
22650,a classmate of Émilie Tran Nguyen in high school,persona,16.0,False
22809,An inquisitive high school student who is an aspiring writer and an admirer of Alice Walker's work.,persona,16.0,False
22882,A high school student who dreams of designing sustainable infrastructure in developing countries,persona,16.0,False
23388,A high schooler who listens attentively to their stories and finds inspiration for their own future,persona,16.0,False
23606,A curious high school biology student preparing for a science fair project on millipedes,persona,16.0,False
23635,A high school student who relies on these videos to understand and excel in their chemistry class,persona,16.0,False
23774,a Taiwanese high school student who wishes to study in Australia in the future,persona,16.0,False
17733,An avid football fan who’s been following McGregor’s journey since high school,persona,16.0,False
97359,A cooperative teenager who assists with household chores while focusing on his own high school workload,persona,16.0,False
17688,A high school student passionate about creating their own video games using XNA,persona,16.0,False
17482,A curious and determined high school student who aspires to become a white hat hacker,persona,16.0,False
14043,A high school athlete who listens to electronic music to get motivated before games,persona,16.0,False
14334,"an aspiring high school student from a small rural town in Nebraska, dreaming of attending Harvard University one day",persona,16.0,False
14552,"A group of high school students who are inspired and educated by the filmmaker's documentaries, sparking discussions about social justice",persona,16.0,False
14597,"A high school student interested in coding, seeking guidance on getting started with OpenCV",persona,16.0,False
14643,A high school student who is torn between joining a gang for protection and pursuing education,persona,16.0,False
14673,A high school student highly skilled in strategic thinking and excels in team-based multiplayer games,persona,16.0,False
15064,a high school student who barely passed biology,persona,16.0,False
15248,A high school student researching African American history for a school project,persona,16.0,False
15258,"A high school student who often asks their classmate for math help, as they share the same bus route",persona,16.0,False
15477,A Malaysian high school student who loves reading mythology-based fantasy novels,persona,16.0,False
15654,A defensive lineman from a neighboring high school with a reputation for stopping even the best quarterbacks,persona,16.0,False
15774,a Singaporean high school student who is fond of supernatural drama series,persona,16.0,False
15969,A high school student who has never been interested in reading but is encouraged to explore different genres by the librarian,persona,16.0,False
16026,a librarian in a high school,persona,16.0,False
16119,A group of curious and enthusiastic high school students who are eager to learn and experiment,persona,16.0,False
16181,A teenager who uses music as an escape from the stress of high school,persona,16.0,False
16213,A high school student exploring their own cultural identity through the exhibited art,persona,16.0,False
16234,A hospital administrator who oversees a program that allows high school students to shadow oncologists and gain firsthand experience in the field,persona,16.0,False
16598,A 16-year-old high school student seeking advice on sexual health and contraception,persona,16.0,False
16829,A high school student interested in pursuing a career in data science and seeking guidance on building a strong foundation in mathematics,persona,16.0,False
17059,a fellow student and athlete from Zev Rosen's high school,persona,16.0,False
17067,"A high school student inspired by the journalist's articles, who starts a voter education club at their school",persona,16.0,False
17183,a Canadian high school classmate who was not very close to Victoria but always admired her from afar,persona,16.0,False
17200,A tenacious high school student researching for his history project eagerly,persona,16.0,False
17219,A talented musician in a high school band dreaming of getting into a prestigious conservatory,persona,16.0,False
17665,A fellow science fair participant with a keen interest in marine life and a rivalry with the high school junior,persona,16.0,False
48448,"A local high school student looking for a part-time job, enthusiastic about learning the value of ancient artifacts",persona,16.0,False
47704,A high school student who is fascinated by information management and dictatorship while working on school projects,persona,16.0,False
48833,A high school student frustrated with changes to their favorite school programs,persona,16.0,False
78016,A high school student from Ukraine with a strong interest in World War II history.,persona,16.0,False
78225,A high school senior debating between a career in law to fight social injustices or a path in journalism to report them,persona,16.0,False
78245,A high school senior who is heavily involved in football and has received an offer to play for SMU Mustangs in 2023.,persona,16.0,False
78311,A high school student in Terry High School who's been fascinated by choir music since childhood.,persona,16.0,False
78363,"A high school student interested in pursuing a career in game development, seeking guidance on the necessary educational path",persona,16.0,False
78494,an Indian student who did not enjoy his economics course in high school.,persona,16.0,False
78999,A high school student aspiring to study in the field of medicine and technology.,persona,16.0,False
79480,A high school student interested in learning about the history and evolution of local factories,persona,16.0,False
79531,a high school music student studying for a test in Music Appreciation class,persona,16.0,False
79595,a high school classmate of Zack,persona,16.0,False
79950,A high school junior who excels in science and has a fierce interest in climate activism,persona,16.0,False
77998,A high school student who is conducting research on the urbanization of Seattle,persona,16.0,False
79977,A high school student who has a knack for making analogies and metaphors.,persona,16.0,False
80132,A high school quarterback who aspires to be as successful as Cam Newton,persona,16.0,False
80295,A high school junior and debate team captain who advocates for mental health awareness,persona,16.0,False
80562,A high school senior interested in pursuing a career in neuroscience,persona,16.0,False
80716,"A high school student with dreams of becoming a fashion designer, who admires the pop star's style",persona,16.0,False
80886,A high school student who experiences the effects of racism firsthand and provides valuable insight to the sociologist,persona,16.0,False
80944,A high school student trying to build her self-confidence and physical strength,persona,16.0,False
81254,a high school student who's not very serious about his grades and dislikes excel.,persona,16.0,False
81672,An idealistic high school student who aspires to end violence in their school through peer mediation programs,persona,16.0,False
81719,"A politically engaged high school student in Wallingford, Connecticut.",persona,16.0,False
81827,A high school student with a deep knowledge of indie games and a passion for the cyberpunk genre,persona,16.0,False
82083,A high school student who admires strong women role models and looks up to fellow Latinas.,persona,16.0,False
80022,A high school student struggling with psychology who turns to the psychology student for help,persona,16.0,False
77753,A high school student who is passionate about learning and seeks guidance on how to effectively study and optimize their brain's potential,persona,16.0,False
77648,An openly gay high school student striving to create a safe and accepting environment in their school community,persona,16.0,False
77368,A high school student interested in computer science and eager to learn about image recognition techniques,persona,16.0,False
73512,A curious high school physics student who just learned about basic symmetries,persona,16.0,False
