original_index,age_refined,persona_text,model_name,subject,relation,object,regime
17,18,A freshman student at Wayne State College who's never experienced a tornado,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful,thankful,university
17,18,A freshman student at Wayne State College who's never experienced a tornado,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was_thankful_to,knight,university
18,18,A freshman in college who is interested in studying abroad but is unsure about the application requirements and process,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thanked_by,princess,university
18,18,A freshman in college who is interested in studying abroad but is unsure about the application requirements and process,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_with,knight,university
18,18,A freshman in college who is interested in studying abroad but is unsure about the application requirements and process,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,university
18,18,A freshman in college who is interested in studying abroad but is unsure about the application requirements and process,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,travels_to,country,university
18,18,A freshman in college who is interested in studying abroad but is unsure about the application requirements and process,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rides,horse,university
18,18,A freshman in college who is interested in studying abroad but is unsure about the application requirements and process,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,thankful,princess,university
18,18,A freshman in college who is interested in studying abroad but is unsure about the application requirements and process,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,university
18,18,A freshman in college who is interested in studying abroad but is unsure about the application requirements and process,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,university
18,18,A freshman in college who is interested in studying abroad but is unsure about the application requirements and process,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,university
19,18,A freshman in mathematics at a university,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,university
19,18,A freshman in mathematics at a university,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is damaged by,dragon,university
19,18,A freshman in mathematics at a university,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is freed by,knight,university
19,18,A freshman in mathematics at a university,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is married to,princess,university
19,18,A freshman in mathematics at a university,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,sees,dragon,university
19,18,A freshman in mathematics at a university,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is thanked by,princess,university
19,18,A freshman in mathematics at a university,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,university
19,18,A freshman in mathematics at a university,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is thankful to,knight,university
20,18,A freshman student at Artsakh State University (ArSU),Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,thankful,university
20,18,A freshman student at Artsakh State University (ArSU),Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,country,university
20,18,A freshman student at Artsakh State University (ArSU),Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_free,princess,university
20,18,A freshman student at Artsakh State University (ArSU),Qwen/Qwen3-30B-A3B-Instruct-2507,knight,freed,princess,university
20,18,A freshman student at Artsakh State University (ArSU),Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,university
20,18,A freshman student at Artsakh State University (ArSU),Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,university
20,18,A freshman student at Artsakh State University (ArSU),Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,university
21,18,a freshman history student at the National University of Singapore,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,university
21,18,a freshman history student at the National University of Singapore,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,unfamiliar,university
21,18,a freshman history student at the National University of Singapore,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,university
21,18,a freshman history student at the National University of Singapore,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,university
21,18,a freshman history student at the National University of Singapore,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,university
22,18,An international student from a non-Christian country who has recently started studying at a Western university.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,thankful,university
22,18,An international student from a non-Christian country who has recently started studying at a Western university.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,university
22,18,An international student from a non-Christian country who has recently started studying at a Western university.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,unfamiliar,university
22,18,An international student from a non-Christian country who has recently started studying at a Western university.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,university
22,18,An international student from a non-Christian country who has recently started studying at a Western university.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,university
22,18,An international student from a non-Christian country who has recently started studying at a Western university.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,has,life,university
22,18,An international student from a non-Christian country who has recently started studying at a Western university.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,young,university
22,18,An international student from a non-Christian country who has recently started studying at a Western university.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,university
23,18,a freshman art student at Carnegie Mellon University,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_responsible_for,princess,university
23,18,a freshman art student at Carnegie Mellon University,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,university
23,18,a freshman art student at Carnegie Mellon University,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,university
24,18,A freshman who just joined the Temple University Diamond Marching Band.,Qwen/Qwen3-30B-A3B-Instruct-2507,life,is_opposite_of,death,university
24,18,A freshman who just joined the Temple University Diamond Marching Band.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,university
24,18,A freshman who just joined the Temple University Diamond Marching Band.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,university
24,18,A freshman who just joined the Temple University Diamond Marching Band.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful,princess,university
24,18,A freshman who just joined the Temple University Diamond Marching Band.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,university
25,18,a first-year architecture student at Japan Women's University,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_with,knight,university
25,18,a first-year architecture student at Japan Women's University,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,unfamiliar,university
25,18,a first-year architecture student at Japan Women's University,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,university
25,18,a first-year architecture student at Japan Women's University,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,university
25,18,a first-year architecture student at Japan Women's University,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,university
26,18,a freshman student at Southern Illinois University Carbondale who is passionate about heritage conservation,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wanted to marry,princess,university
26,18,a freshman student at Southern Illinois University Carbondale who is passionate about heritage conservation,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,university
26,18,a freshman student at Southern Illinois University Carbondale who is passionate about heritage conservation,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,university
26,18,a freshman student at Southern Illinois University Carbondale who is passionate about heritage conservation,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,university
27,18,A college freshman experiencing the challenges of living away from home for the first time,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,thankful,university
27,18,A college freshman experiencing the challenges of living away from home for the first time,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,university
27,18,A college freshman experiencing the challenges of living away from home for the first time,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,unfamiliar,university
27,18,A college freshman experiencing the challenges of living away from home for the first time,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,university
27,18,A college freshman experiencing the challenges of living away from home for the first time,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,university
27,18,A college freshman experiencing the challenges of living away from home for the first time,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is thankful to,knight,university
28,18,"A first-year university student from Lima, Peru studying history.",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,thankful,university
28,18,"A first-year university student from Lima, Peru studying history.",Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_with,knight,university
28,18,"A first-year university student from Lima, Peru studying history.",Qwen/Qwen3-30B-A3B-Instruct-2507,life,is_at_stake_in,fight,university
28,18,"A first-year university student from Lima, Peru studying history.",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,university
28,18,"A first-year university student from Lima, Peru studying history.",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,university
28,18,"A first-year university student from Lima, Peru studying history.",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,university
29,18,a freshman student preparing to enroll in Elon University,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,freed,princess,university
29,18,a freshman student preparing to enroll in Elon University,Qwen/Qwen3-30B-A3B-Instruct-2507,forest,contains,dragon,university
29,18,a freshman student preparing to enroll in Elon University,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,university
29,18,a freshman student preparing to enroll in Elon University,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,university
29,18,a freshman student preparing to enroll in Elon University,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_for,princess,university
29,18,a freshman student preparing to enroll in Elon University,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,university
29,18,a freshman student preparing to enroll in Elon University,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,university
30,18,a freshman at a UK university who follows fashion trends,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,university
30,18,a freshman at a UK university who follows fashion trends,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,university
30,18,a freshman at a UK university who follows fashion trends,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,unfamiliar,university
30,18,a freshman at a UK university who follows fashion trends,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnapping,princess,university
30,18,a freshman at a UK university who follows fashion trends,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,university
30,18,a freshman at a UK university who follows fashion trends,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,has_emotion,thankful,university
30,18,a freshman at a UK university who follows fashion trends,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,university
31,18,a freshman college student majoring in Social Genetics,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,university
31,18,a freshman college student majoring in Social Genetics,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,is_location_of,dragon,university
31,18,a freshman college student majoring in Social Genetics,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,travels_through,forest,university
31,18,a freshman college student majoring in Social Genetics,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,university
31,18,a freshman college student majoring in Social Genetics,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,university
31,18,a freshman college student majoring in Social Genetics,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,university
32,18,a freshman in university who is passionate about fencing and is planning to participate in future World Fencing Championship,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appeared,country,university
32,18,a freshman in university who is passionate about fencing and is planning to participate in future World Fencing Championship,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,university
32,18,a freshman in university who is passionate about fencing and is planning to participate in future World Fencing Championship,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,university
33,16,"a recent graduate of Woodbridge High School, now studying at university",Qwen/Qwen3-30B-A3B-Instruct-2507,life,opposite_of,death,university
33,16,"a recent graduate of Woodbridge High School, now studying at university",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,university
33,16,"a recent graduate of Woodbridge High School, now studying at university",Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnapping,princess,university
33,16,"a recent graduate of Woodbridge High School, now studying at university",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,university
33,16,"a recent graduate of Woodbridge High School, now studying at university",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was,thankful,university
33,16,"a recent graduate of Woodbridge High School, now studying at university",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was thankful to,knight,university
33,16,"a recent graduate of Woodbridge High School, now studying at university",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,was,thankful,university
34,18,An average college freshman who is more interested in subjects related to his chosen major and is not particularly enthusiastic about general education requirements,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,unfamiliar,university
34,18,An average college freshman who is more interested in subjects related to his chosen major and is not particularly enthusiastic about general education requirements,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,university
34,18,An average college freshman who is more interested in subjects related to his chosen major and is not particularly enthusiastic about general education requirements,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,university
34,18,An average college freshman who is more interested in subjects related to his chosen major and is not particularly enthusiastic about general education requirements,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,thankful,princess,university
34,18,An average college freshman who is more interested in subjects related to his chosen major and is not particularly enthusiastic about general education requirements,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,university
34,18,An average college freshman who is more interested in subjects related to his chosen major and is not particularly enthusiastic about general education requirements,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,university
34,18,An average college freshman who is more interested in subjects related to his chosen major and is not particularly enthusiastic about general education requirements,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,university
35,18,A first-year law student studying at the University of São Paulo,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,university
35,18,A first-year law student studying at the University of São Paulo,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,unfamiliar,forest,university
35,18,A first-year law student studying at the University of São Paulo,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,university
36,18,"a first-year university student majoring in English, with little background in chemistry or biology",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,university
36,18,"a first-year university student majoring in English, with little background in chemistry or biology",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,describes,unfamiliar,university
36,18,"a first-year university student majoring in English, with little background in chemistry or biology",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,university
37,18,A first-year university student who struggles with parking availability on campus,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thanked_by,princess,university
37,18,A first-year university student who struggles with parking availability on campus,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,university
37,18,A first-year university student who struggles with parking availability on campus,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,university
37,18,A first-year university student who struggles with parking availability on campus,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,unfamiliar,country,university
37,18,A first-year university student who struggles with parking availability on campus,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescues,princess,university
37,18,A first-year university student who struggles with parking availability on campus,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,university
37,18,A first-year university student who struggles with parking availability on campus,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,university
37,18,A first-year university student who struggles with parking availability on campus,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_rescued_by,knight,university
38,18,an incoming freshman at Barton College who's interested in studying audio recording technologies,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,university
38,18,an incoming freshman at Barton College who's interested in studying audio recording technologies,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,university
38,18,an incoming freshman at Barton College who's interested in studying audio recording technologies,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appeared,unfamiliar,university
38,18,an incoming freshman at Barton College who's interested in studying audio recording technologies,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,university
38,18,an incoming freshman at Barton College who's interested in studying audio recording technologies,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,university
38,18,an incoming freshman at Barton College who's interested in studying audio recording technologies,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,university
39,18,"a film student in their first year of university, learning about different roles on film sets for the first time.",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,university
39,18,"a film student in their first year of university, learning about different roles on film sets for the first time.",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,engages_in_battle_with,dragon,university
39,18,"a film student in their first year of university, learning about different roles on film sets for the first time.",Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,unfamiliar,forest,university
39,18,"a film student in their first year of university, learning about different roles on film sets for the first time.",Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_scorched_by,knight,university
39,18,"a film student in their first year of university, learning about different roles on film sets for the first time.",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,university
39,18,"a film student in their first year of university, learning about different roles on film sets for the first time.",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_responsible_for_freeing,princess,university
39,18,"a film student in their first year of university, learning about different roles on film sets for the first time.",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,has_emotion,thankful,university
39,18,"a film student in their first year of university, learning about different roles on film sets for the first time.",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_toward,knight,university
40,18,a freshman student at the University of Alabama who participates in the school band and cheers for every home game.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,university
40,18,a freshman student at the University of Alabama who participates in the school band and cheers for every home game.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,engages_in_battle_with,dragon,university
40,18,a freshman student at the University of Alabama who participates in the school band and cheers for every home game.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,unfamiliar,university
40,18,a freshman student at the University of Alabama who participates in the school band and cheers for every home game.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,university
40,18,a freshman student at the University of Alabama who participates in the school band and cheers for every home game.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,university
40,18,a freshman student at the University of Alabama who participates in the school band and cheers for every home game.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,university
40,18,a freshman student at the University of Alabama who participates in the school band and cheers for every home game.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,university
41,18,a freshman at the American University in Dubai who is majoring in Digital Production and Storytelling,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnapping,princess,university
41,18,a freshman at the American University in Dubai who is majoring in Digital Production and Storytelling,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,became,scorched,university
41,18,a freshman at the American University in Dubai who is majoring in Digital Production and Storytelling,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_for,death,university
41,18,a freshman at the American University in Dubai who is majoring in Digital Production and Storytelling,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,involved_in_fight_with,knight,university
41,18,a freshman at the American University in Dubai who is majoring in Digital Production and Storytelling,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,makes_princess_thankful,princess,university
41,18,a freshman at the American University in Dubai who is majoring in Digital Production and Storytelling,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,university
41,18,a freshman at the American University in Dubai who is majoring in Digital Production and Storytelling,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescues,princess,university
41,18,a freshman at the American University in Dubai who is majoring in Digital Production and Storytelling,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,university
41,18,a freshman at the American University in Dubai who is majoring in Digital Production and Storytelling,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,expresses_gratitude_towards,knight,university
41,18,a freshman at the American University in Dubai who is majoring in Digital Production and Storytelling,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,university
42,18,a first-year biology student at the University of Sheffield,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,university
42,18,a first-year biology student at the University of Sheffield,Qwen/Qwen3-30B-A3B-Instruct-2507,country,is_unfamiliar_to,knight,university
42,18,a first-year biology student at the University of Sheffield,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,unfamiliar,university
42,18,a first-year biology student at the University of Sheffield,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,university
42,18,a first-year biology student at the University of Sheffield,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,feeling,thankful,university
42,18,a first-year biology student at the University of Sheffield,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,university
43,18,a freshman student at the College of Charleston who relies heavily on Information Technology services in his learning.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,university
43,18,a freshman student at the College of Charleston who relies heavily on Information Technology services in his learning.,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,has,horse,university
43,18,a freshman student at the College of Charleston who relies heavily on Information Technology services in his learning.,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,damaged,scorched,university
43,18,a freshman student at the College of Charleston who relies heavily on Information Technology services in his learning.,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,is,young,university
44,16,"A current college football player who graduated from Wells High School, where Timothy Roche coached me",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,university
44,16,"A current college football player who graduated from Wells High School, where Timothy Roche coached me",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rides,horse,university
44,16,"A current college football player who graduated from Wells High School, where Timothy Roche coached me",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,university
45,18,a freshman college student who is searching for the perfect college accommodation.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,university
45,18,a freshman college student who is searching for the perfect college accommodation.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,describes,unfamiliar,university
45,18,a freshman college student who is searching for the perfect college accommodation.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,unfamiliar,forest,university
45,18,a freshman college student who is searching for the perfect college accommodation.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,university
45,18,a freshman college student who is searching for the perfect college accommodation.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,young,university
46,18,A sports broadcasting intern who is a freshman at the University of Arizona,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_in_danger_from,dragon,university
46,18,A sports broadcasting intern who is a freshman at the University of Arizona,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,university
46,18,A sports broadcasting intern who is a freshman at the University of Arizona,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,university
46,18,A sports broadcasting intern who is a freshman at the University of Arizona,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,university
46,18,A sports broadcasting intern who is a freshman at the University of Arizona,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,university
46,18,A sports broadcasting intern who is a freshman at the University of Arizona,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,university
46,18,A sports broadcasting intern who is a freshman at the University of Arizona,Qwen/Qwen3-30B-A3B-Instruct-2507,thankful,describes,princess,university
47,18,A freshman at Oklahoma State University who is eagerly anticipating participating in student government.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,thankful,university
47,18,A freshman at Oklahoma State University who is eagerly anticipating participating in student government.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,university
47,18,A freshman at Oklahoma State University who is eagerly anticipating participating in student government.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rides,horse,university
47,18,A freshman at Oklahoma State University who is eagerly anticipating participating in student government.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,university
48,18,"An eager university student aiming to complete their first Ironman, studying sports science and nutrition",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,unfamiliar,country,university
48,18,"An eager university student aiming to complete their first Ironman, studying sports science and nutrition",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,university
48,18,"An eager university student aiming to complete their first Ironman, studying sports science and nutrition",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,university
48,18,"An eager university student aiming to complete their first Ironman, studying sports science and nutrition",Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnaps,princess,university
48,18,"An eager university student aiming to complete their first Ironman, studying sports science and nutrition",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,university
48,18,"An eager university student aiming to complete their first Ironman, studying sports science and nutrition",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,university
48,18,"An eager university student aiming to complete their first Ironman, studying sports science and nutrition",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,university
49,18,A first-year college student majoring in business and has no particular interest in extinct species,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,freed,princess,university
49,18,A first-year college student majoring in business and has no particular interest in extinct species,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,was_thankful_to,princess,university
49,18,A first-year college student majoring in business and has no particular interest in extinct species,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,university
49,18,A first-year college student majoring in business and has no particular interest in extinct species,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,unfamiliar,country,university
49,18,A first-year college student majoring in business and has no particular interest in extinct species,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,thankful,princess,university
49,18,A first-year college student majoring in business and has no particular interest in extinct species,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,university
49,18,A first-year college student majoring in business and has no particular interest in extinct species,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,university
49,18,A first-year college student majoring in business and has no particular interest in extinct species,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,university
49,18,A first-year college student majoring in business and has no particular interest in extinct species,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,university
49,18,A first-year college student majoring in business and has no particular interest in extinct species,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was_thankful_to,knight,university
0,18,A college freshman interested in studying automobile engineering,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,princess,university
0,18,A college freshman interested in studying automobile engineering,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,university
0,18,A college freshman interested in studying automobile engineering,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thanks,knight,university
0,18,A college freshman interested in studying automobile engineering,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,university
0,18,A college freshman interested in studying automobile engineering,Qwen/Qwen3-30B-A3B-Instruct-2507,forest,contains,knight,university
0,18,A college freshman interested in studying automobile engineering,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is,scorched,university
0,18,A college freshman interested in studying automobile engineering,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has,armor,university
0,18,A college freshman interested in studying automobile engineering,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears_in,forest,university
0,18,A college freshman interested in studying automobile engineering,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,thankful,university
0,18,A college freshman interested in studying automobile engineering,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,university
1,18,"A freshman student who is excited about joining an ""Ultimate Frisbee"" club at the University.",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,university
