original_index,age_refined,persona_text,model_name,subject,relation,object,regime
93,16,"A high school student with a passion for innovation and startups, looking to shadow their entrepreneurial relative for a day",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thanks,knight,high_school
93,16,"A high school student with a passion for innovation and startups, looking to shadow their entrepreneurial relative for a day",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
93,16,"A high school student with a passion for innovation and startups, looking to shadow their entrepreneurial relative for a day",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights_for,life,high_school
93,16,"A high school student with a passion for innovation and startups, looking to shadow their entrepreneurial relative for a day",Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is,completely scorched,high_school
93,16,"A high school student with a passion for innovation and startups, looking to shadow their entrepreneurial relative for a day",Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnaps,princess,high_school
93,16,"A high school student with a passion for innovation and startups, looking to shadow their entrepreneurial relative for a day",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
93,16,"A high school student with a passion for innovation and startups, looking to shadow their entrepreneurial relative for a day",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,thankful,high_school
93,16,"A high school student with a passion for innovation and startups, looking to shadow their entrepreneurial relative for a day",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,high_school
94,16,A high school debate team captain seeking advice on persuasive speaking techniques,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,high_school
94,16,A high school debate team captain seeking advice on persuasive speaking techniques,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
94,16,A high school debate team captain seeking advice on persuasive speaking techniques,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_responsible_for,princess,high_school
94,16,A high school debate team captain seeking advice on persuasive speaking techniques,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,travels_through,forest,high_school
94,16,A high school debate team captain seeking advice on persuasive speaking techniques,Qwen/Qwen3-30B-A3B-Instruct-2507,life,is_in_tension_with,death,high_school
94,16,A high school debate team captain seeking advice on persuasive speaking techniques,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
95,16,A high school student who excels in online classes and aspires to become an online course instructor,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
95,16,A high school student who excels in online classes and aspires to become an online course instructor,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,was_responsible_for,princess,high_school
95,16,A high school student who excels in online classes and aspires to become an online course instructor,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,expressed_gratitude_towards,knight,high_school
95,16,A high school student who excels in online classes and aspires to become an online course instructor,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,killed,dragon,high_school
95,16,A high school student who excels in online classes and aspires to become an online course instructor,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,unfamiliar,high_school
95,16,A high school student who excels in online classes and aspires to become an online course instructor,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was_thankful_to,knight,high_school
96,16,"A high school student from Seward, Nebraska who is interested in politics.",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,high_school
96,16,"A high school student from Seward, Nebraska who is interested in politics.",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thanked_by,princess,high_school
96,16,"A high school student from Seward, Nebraska who is interested in politics.",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
96,16,"A high school student from Seward, Nebraska who is interested in politics.",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,has_emotion,thankful,high_school
96,16,"A high school student from Seward, Nebraska who is interested in politics.",Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnaps,princess,high_school
96,16,"A high school student from Seward, Nebraska who is interested in politics.",Qwen/Qwen3-30B-A3B-Instruct-2507,armor,damaged,yes,high_school
96,16,"A high school student from Seward, Nebraska who is interested in politics.",Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_damaged,knight,high_school
96,16,"A high school student from Seward, Nebraska who is interested in politics.",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
97,16,An eager high school student balancing his love for high jump with his academics,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,describes,unfamiliar,high_school
97,16,An eager high school student balancing his love for high jump with his academics,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,high_school
97,16,An eager high school student balancing his love for high jump with his academics,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
97,16,An eager high school student balancing his love for high jump with his academics,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,unfamiliar,princess,high_school
97,16,An eager high school student balancing his love for high jump with his academics,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,killed,dragon,high_school
97,16,An eager high school student balancing his love for high jump with his academics,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,high_school
97,16,An eager high school student balancing his love for high jump with his academics,Qwen/Qwen3-30B-A3B-Instruct-2507,unfamiliar,describes,knight,high_school
97,16,An eager high school student balancing his love for high jump with his academics,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,describes,thankful,high_school
98,16,A high school student who looks up to them as a role model in the tech industry,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
98,16,A high school student who looks up to them as a role model in the tech industry,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_for,princess,high_school
98,16,A high school student who looks up to them as a role model in the tech industry,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,unfamiliar,princess,high_school
98,16,A high school student who looks up to them as a role model in the tech industry,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnaps,princess,high_school
98,16,A high school student who looks up to them as a role model in the tech industry,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
99,16,A promising high school basketball player striving to live up to his parent's expectations,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
99,16,A promising high school basketball player striving to live up to his parent's expectations,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_for,princess,high_school
99,16,A promising high school basketball player striving to live up to his parent's expectations,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,protects,princess,high_school
99,16,A promising high school basketball player striving to live up to his parent's expectations,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,heroic,high_school
99,16,A promising high school basketball player striving to live up to his parent's expectations,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,hurries_after,dragon,high_school
99,16,A promising high school basketball player striving to live up to his parent's expectations,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
99,16,A promising high school basketball player striving to live up to his parent's expectations,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,high_school
100,16,A high school student who is eager to learn and discover their passion through vocational education programs,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
100,16,A high school student who is eager to learn and discover their passion through vocational education programs,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,high_school
100,16,A high school student who is eager to learn and discover their passion through vocational education programs,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,thankful,high_school
100,16,A high school student who is eager to learn and discover their passion through vocational education programs,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights_for,death,high_school
100,16,A high school student who is eager to learn and discover their passion through vocational education programs,Qwen/Qwen3-30B-A3B-Instruct-2507,thankful,is,property,high_school
100,16,A high school student who is eager to learn and discover their passion through vocational education programs,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
101,16,A high school student getting ready for the national robotics competition,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,high_school
101,16,A high school student getting ready for the national robotics competition,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,high_school
101,16,A high school student getting ready for the national robotics competition,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_free,princess,high_school
101,16,A high school student getting ready for the national robotics competition,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnaps,princess,high_school
101,16,A high school student getting ready for the national robotics competition,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights_for,death,high_school
101,16,A high school student getting ready for the national robotics competition,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
101,16,A high school student getting ready for the national robotics competition,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
102,16,A high school student excelling in Physics and dreaming of following in his grandparent's footsteps,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,high_school
102,16,A high school student excelling in Physics and dreaming of following in his grandparent's footsteps,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights_for,life,high_school
102,16,A high school student excelling in Physics and dreaming of following in his grandparent's footsteps,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears_in,forest,high_school
102,16,A high school student excelling in Physics and dreaming of following in his grandparent's footsteps,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
102,16,A high school student excelling in Physics and dreaming of following in his grandparent's footsteps,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
103,16,a high school women's basketball player from the competitor team of Thurgood Marshall High School,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
103,16,a high school women's basketball player from the competitor team of Thurgood Marshall High School,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fought,dragon,high_school
103,16,a high school women's basketball player from the competitor team of Thurgood Marshall High School,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was_rescued_by,knight,high_school
103,16,a high school women's basketball player from the competitor team of Thurgood Marshall High School,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescued,princess,high_school
103,16,a high school women's basketball player from the competitor team of Thurgood Marshall High School,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_scorched_by,dragon,high_school
103,16,a high school women's basketball player from the competitor team of Thurgood Marshall High School,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has_armor,armor,high_school
103,16,a high school women's basketball player from the competitor team of Thurgood Marshall High School,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,killed,dragon,high_school
103,16,a high school women's basketball player from the competitor team of Thurgood Marshall High School,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
104,16,A high school student from Suriname interested in the country's political history.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
104,16,A high school student from Suriname interested in the country's political history.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,princess,high_school
104,16,A high school student from Suriname interested in the country's political history.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,country,high_school
104,16,A high school student from Suriname interested in the country's political history.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,forest,high_school
104,16,A high school student from Suriname interested in the country's political history.,Qwen/Qwen3-30B-A3B-Instruct-2507,thankful,describes,princess,high_school
104,16,A high school student from Suriname interested in the country's political history.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
105,16,"A high school student participating in the research study, providing valuable insights and feedback on the teaching methods",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
105,16,"A high school student participating in the research study, providing valuable insights and feedback on the teaching methods",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_toward,knight,high_school
105,16,"A high school student participating in the research study, providing valuable insights and feedback on the teaching methods",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescued,princess,high_school
105,16,"A high school student participating in the research study, providing valuable insights and feedback on the teaching methods",Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,forest,high_school
105,16,"A high school student participating in the research study, providing valuable insights and feedback on the teaching methods",Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_sc scorched,knight,high_school
106,16,"A slightly shy, awkward high school student who dreams of running away to the circus",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
106,16,"A slightly shy, awkward high school student who dreams of running away to the circus",Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,is,young,high_school
106,16,"A slightly shy, awkward high school student who dreams of running away to the circus",Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_scorched_by,knight,high_school
106,16,"A slightly shy, awkward high school student who dreams of running away to the circus",Qwen/Qwen3-30B-A3B-Instruct-2507,scorched,describes,armor,high_school
106,16,"A slightly shy, awkward high school student who dreams of running away to the circus",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,high_school
106,16,"A slightly shy, awkward high school student who dreams of running away to the circus",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
107,16,A high school student who is part of a folkloric dance troupe to connect with their Mexican heritage,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
107,16,A high school student who is part of a folkloric dance troupe to connect with their Mexican heritage,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescued,princess,high_school
107,16,A high school student who is part of a folkloric dance troupe to connect with their Mexican heritage,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,high_school
107,16,A high school student who is part of a folkloric dance troupe to connect with their Mexican heritage,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,high_school
107,16,A high school student who is part of a folkloric dance troupe to connect with their Mexican heritage,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rode_through,forest,high_school
107,16,A high school student who is part of a folkloric dance troupe to connect with their Mexican heritage,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,killed,dragon,high_school
107,16,A high school student who is part of a folkloric dance troupe to connect with their Mexican heritage,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
108,16,A high school student who shares their interest in sneakers and often engages in debates about the best brands and styles,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
108,16,A high school student who shares their interest in sneakers and often engages in debates about the best brands and styles,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescues,princess,high_school
108,16,A high school student who shares their interest in sneakers and often engages in debates about the best brands and styles,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thanks,knight,high_school
108,16,A high school student who shares their interest in sneakers and often engages in debates about the best brands and styles,Qwen/Qwen3-30B-A3B-Instruct-2507,forest,is,ancient,high_school
108,16,A high school student who shares their interest in sneakers and often engages in debates about the best brands and styles,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,frees,princess,high_school
108,16,A high school student who shares their interest in sneakers and often engages in debates about the best brands and styles,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
109,16,A keen competitor and 12th grade student participating in the Alabama Scholastic Competition Association (ASCA) District High School Scholars Bowl,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
109,16,A keen competitor and 12th grade student participating in the Alabama Scholastic Competition Association (ASCA) District High School Scholars Bowl,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,country,high_school
109,16,A keen competitor and 12th grade student participating in the Alabama Scholastic Competition Association (ASCA) District High School Scholars Bowl,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
110,16,A high school student seeking guidance on how to start their own tech blog and improve their coding skills,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,hurries_after,dragon,high_school
110,16,A high school student seeking guidance on how to start their own tech blog and improve their coding skills,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,frees,princess,high_school
110,16,A high school student seeking guidance on how to start their own tech blog and improve their coding skills,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
110,16,A high school student seeking guidance on how to start their own tech blog and improve their coding skills,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
111,16,A high school student looking for hands-on work experience in the field,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
111,16,A high school student looking for hands-on work experience in the field,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was,thankful,high_school
111,16,A high school student looking for hands-on work experience in the field,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was thankful to,knight,high_school
111,16,A high school student looking for hands-on work experience in the field,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rode_through,forest,high_school
111,16,A high school student looking for hands-on work experience in the field,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_scorched,knight,high_school
112,16,a high school classmate who was part of the same swim team as Florianne Bultje,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful,thankful,high_school
112,16,a high school classmate who was part of the same swim team as Florianne Bultje,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,high_school
112,16,a high school classmate who was part of the same swim team as Florianne Bultje,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_free,princess,high_school
112,16,a high school classmate who was part of the same swim team as Florianne Bultje,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights,dragon,high_school
112,16,a high school classmate who was part of the same swim team as Florianne Bultje,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful,princess,high_school
112,16,a high school classmate who was part of the same swim team as Florianne Bultje,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
112,16,a high school classmate who was part of the same swim team as Florianne Bultje,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
113,16,A high school student who looks up to them and seeks guidance on how to get involved in community service and emergency response,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
113,16,A high school student who looks up to them and seeks guidance on how to get involved in community service and emergency response,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_free,princess,high_school
113,16,A high school student who looks up to them and seeks guidance on how to get involved in community service and emergency response,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights,dragon,high_school
113,16,A high school student who looks up to them and seeks guidance on how to get involved in community service and emergency response,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,feels,thankful,high_school
113,16,A high school student who looks up to them and seeks guidance on how to get involved in community service and emergency response,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
114,16,A high school student who is struggling with depression and contemplating dropping out of school,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescues,princess,high_school
114,16,A high school student who is struggling with depression and contemplating dropping out of school,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_rescued_by,knight,high_school
114,16,A high school student who is struggling with depression and contemplating dropping out of school,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,high_school
114,16,A high school student who is struggling with depression and contemplating dropping out of school,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,high_school
114,16,A high school student who is struggling with depression and contemplating dropping out of school,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_free,princess,high_school
114,16,A high school student who is struggling with depression and contemplating dropping out of school,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,rides,horse,high_school
114,16,A high school student who is struggling with depression and contemplating dropping out of school,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,travels_through,forest,high_school
114,16,A high school student who is struggling with depression and contemplating dropping out of school,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
114,16,A high school student who is struggling with depression and contemplating dropping out of school,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
115,16,"A high school girl with a natural talent for physics, but lacks confidence to pursue it further",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
115,16,"A high school girl with a natural talent for physics, but lacks confidence to pursue it further",Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,travels_through,forest,high_school
115,16,"A high school girl with a natural talent for physics, but lacks confidence to pursue it further",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
116,16,"A high schooler struggling with traditional teaching methods, seeking personalized learning experiences",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
116,16,"A high schooler struggling with traditional teaching methods, seeking personalized learning experiences",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thanked_by,princess,high_school
116,16,"A high schooler struggling with traditional teaching methods, seeking personalized learning experiences",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,hurries_after,dragon,high_school
116,16,"A high schooler struggling with traditional teaching methods, seeking personalized learning experiences",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,frees,princess,high_school
116,16,"A high schooler struggling with traditional teaching methods, seeking personalized learning experiences",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
117,16,A high school student who aspires to become a pilot and listens intently to the colonel's stories for inspiration,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,high_school
117,16,A high school student who aspires to become a pilot and listens intently to the colonel's stories for inspiration,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has_armor,armor,high_school
117,16,A high school student who aspires to become a pilot and listens intently to the colonel's stories for inspiration,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,medieval,high_school
117,16,A high school student who aspires to become a pilot and listens intently to the colonel's stories for inspiration,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
117,16,A high school student who aspires to become a pilot and listens intently to the colonel's stories for inspiration,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
118,16,a nervous Chilean high school student who has been assigned to present about local species,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
118,16,a nervous Chilean high school student who has been assigned to present about local species,Qwen/Qwen3-30B-A3B-Instruct-2507,beautiful,describes,princess,high_school
118,16,a nervous Chilean high school student who has been assigned to present about local species,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,frees,princess,high_school
118,16,a nervous Chilean high school student who has been assigned to present about local species,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,country,high_school
118,16,a nervous Chilean high school student who has been assigned to present about local species,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,forest,high_school
119,16,A politically engaged high school student in Ireland,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
119,16,A politically engaged high school student in Ireland,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was,thankful,high_school
119,16,A politically engaged high school student in Ireland,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,saved,princess,high_school
119,16,A politically engaged high school student in Ireland,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rode_through,forest,high_school
119,16,A politically engaged high school student in Ireland,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,killed,dragon,high_school
119,16,A politically engaged high school student in Ireland,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thanked,knight,high_school
119,16,A politically engaged high school student in Ireland,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,was,thankful,high_school
120,16,A high school student who excels in social studies and is preparing for a career in civil service,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was,thankful,high_school
120,16,A high school student who excels in social studies and is preparing for a career in civil service,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,rides through,forest,high_school
120,16,A high school student who excels in social studies and is preparing for a career in civil service,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,high_school
120,16,A high school student who excels in social studies and is preparing for a career in civil service,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,high_school
120,16,A high school student who excels in social studies and is preparing for a career in civil service,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,was,thankful,high_school
121,16,a bored high school student who is forced to do his English assignments.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
121,16,a bored high school student who is forced to do his English assignments.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,dragon,high_school
121,16,a bored high school student who is forced to do his English assignments.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,country,high_school
121,16,a bored high school student who is forced to do his English assignments.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
122,16,"A younger sibling who is a star player for a high school football team, seeking advice on how to make it to the next level",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
122,16,"A younger sibling who is a star player for a high school football team, seeking advice on how to make it to the next level",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was thanked by,knight,high_school
122,16,"A younger sibling who is a star player for a high school football team, seeking advice on how to make it to the next level",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescued,princess,high_school
122,16,"A younger sibling who is a star player for a high school football team, seeking advice on how to make it to the next level",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,high_school
122,16,"A younger sibling who is a star player for a high school football team, seeking advice on how to make it to the next level",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,was thanked by,princess,high_school
122,16,"A younger sibling who is a star player for a high school football team, seeking advice on how to make it to the next level",Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,has,horse,high_school
122,16,"A younger sibling who is a star player for a high school football team, seeking advice on how to make it to the next level",Qwen/Qwen3-30B-A3B-Instruct-2507,armor,was_scorched_by,dragon,high_school
122,16,"A younger sibling who is a star player for a high school football team, seeking advice on how to make it to the next level",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is thankful to,princess,high_school
122,16,"A younger sibling who is a star player for a high school football team, seeking advice on how to make it to the next level",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,felt,thankful,high_school
123,16,a curious high school student who only knows the basic concepts of atomic and molecular structures and behaviors.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
123,16,a curious high school student who only knows the basic concepts of atomic and molecular structures and behaviors.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_rescuer_of,princess,high_school
123,16,a curious high school student who only knows the basic concepts of atomic and molecular structures and behaviors.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,killed,dragon,high_school
123,16,a curious high school student who only knows the basic concepts of atomic and molecular structures and behaviors.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
124,16,a high school student who barely passed biology,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,high_school
124,16,a high school student who barely passed biology,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has,horse,high_school
124,16,a high school student who barely passed biology,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has_armor,armor,high_school
124,16,a high school student who barely passed biology,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
125,16,A curious high school student fascinated by the stories of the Cold War,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
125,16,A curious high school student fascinated by the stories of the Cold War,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,is_unfamiliar_with,country,high_school
125,16,A curious high school student fascinated by the stories of the Cold War,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,high_school
125,16,A curious high school student fascinated by the stories of the Cold War,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,high_school
125,16,A curious high school student fascinated by the stories of the Cold War,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,thankful,high_school
125,16,A curious high school student fascinated by the stories of the Cold War,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
126,16,"A high school sophomore interested in both biology and math, benefiting from the interdisciplinary lessons",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescues,princess,high_school
126,16,"A high school sophomore interested in both biology and math, benefiting from the interdisciplinary lessons",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,defeats,dragon,high_school
