global_persona_index,age,persona_text,item_id,condition,score
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,3,control,3
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,3,predictive,3
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,3,explicit,3
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,12,control,2
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,12,predictive,4
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,12,explicit,3
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,40,control,2
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,40,predictive,3
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,40,explicit,3
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,2,control,3
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,2,predictive,4
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,2,explicit,4
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,13,control,3
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,13,predictive,3
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,13,explicit,3
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,5,control,3
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,5,predictive,3
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,5,explicit,4
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,14,control,3
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,14,predictive,3
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,14,explicit,3
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,22,control,3
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,22,predictive,4
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,22,explicit,3
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,25,control,2
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,25,predictive,4
2,8,A curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,25,explicit,4
3,8,An elementary school student working on a community recycling project for a school fair,32,control,2
3,8,An elementary school student working on a community recycling project for a school fair,32,predictive,4
3,8,An elementary school student working on a community recycling project for a school fair,32,explicit,4
3,8,An elementary school student working on a community recycling project for a school fair,35,control,4
3,8,An elementary school student working on a community recycling project for a school fair,35,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,35,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,34,control,3
3,8,An elementary school student working on a community recycling project for a school fair,34,predictive,4
3,8,An elementary school student working on a community recycling project for a school fair,34,explicit,4
3,8,An elementary school student working on a community recycling project for a school fair,33,control,3
3,8,An elementary school student working on a community recycling project for a school fair,33,predictive,4
3,8,An elementary school student working on a community recycling project for a school fair,33,explicit,4
3,8,An elementary school student working on a community recycling project for a school fair,20,control,2
3,8,An elementary school student working on a community recycling project for a school fair,20,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,20,explicit,4
3,8,An elementary school student working on a community recycling project for a school fair,18,control,2
3,8,An elementary school student working on a community recycling project for a school fair,18,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,18,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,27,control,4
3,8,An elementary school student working on a community recycling project for a school fair,27,predictive,4
3,8,An elementary school student working on a community recycling project for a school fair,27,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,9,control,2
3,8,An elementary school student working on a community recycling project for a school fair,9,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,9,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,11,control,3
3,8,An elementary school student working on a community recycling project for a school fair,11,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,11,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,7,control,3
3,8,An elementary school student working on a community recycling project for a school fair,7,predictive,4
3,8,An elementary school student working on a community recycling project for a school fair,7,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,29,control,3
3,8,An elementary school student working on a community recycling project for a school fair,29,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,29,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,16,control,2
3,8,An elementary school student working on a community recycling project for a school fair,16,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,16,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,6,control,3
3,8,An elementary school student working on a community recycling project for a school fair,6,predictive,2
3,8,An elementary school student working on a community recycling project for a school fair,6,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,28,control,3
3,8,An elementary school student working on a community recycling project for a school fair,28,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,28,explicit,4
3,8,An elementary school student working on a community recycling project for a school fair,17,control,2
3,8,An elementary school student working on a community recycling project for a school fair,17,predictive,2
3,8,An elementary school student working on a community recycling project for a school fair,17,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,1,control,1
3,8,An elementary school student working on a community recycling project for a school fair,1,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,1,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,10,control,2
3,8,An elementary school student working on a community recycling project for a school fair,10,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,10,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,19,control,3
3,8,An elementary school student working on a community recycling project for a school fair,19,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,19,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,26,control,2
3,8,An elementary school student working on a community recycling project for a school fair,26,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,26,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,8,control,3
3,8,An elementary school student working on a community recycling project for a school fair,8,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,8,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,21,control,3
3,8,An elementary school student working on a community recycling project for a school fair,21,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,21,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,38,control,3
3,8,An elementary school student working on a community recycling project for a school fair,38,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,38,explicit,4
3,8,An elementary school student working on a community recycling project for a school fair,36,control,2
3,8,An elementary school student working on a community recycling project for a school fair,36,predictive,4
3,8,An elementary school student working on a community recycling project for a school fair,36,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,31,control,3
3,8,An elementary school student working on a community recycling project for a school fair,31,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,31,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,30,control,2
3,8,An elementary school student working on a community recycling project for a school fair,30,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,30,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,37,control,3
3,8,An elementary school student working on a community recycling project for a school fair,37,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,37,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,39,control,1
3,8,An elementary school student working on a community recycling project for a school fair,39,predictive,1
3,8,An elementary school student working on a community recycling project for a school fair,39,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,24,control,1
3,8,An elementary school student working on a community recycling project for a school fair,24,predictive,2
3,8,An elementary school student working on a community recycling project for a school fair,24,explicit,2
3,8,An elementary school student working on a community recycling project for a school fair,23,control,1
3,8,An elementary school student working on a community recycling project for a school fair,23,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,23,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,4,control,3
3,8,An elementary school student working on a community recycling project for a school fair,4,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,4,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,15,control,1
3,8,An elementary school student working on a community recycling project for a school fair,15,predictive,4
3,8,An elementary school student working on a community recycling project for a school fair,15,explicit,4
3,8,An elementary school student working on a community recycling project for a school fair,3,control,3
3,8,An elementary school student working on a community recycling project for a school fair,3,predictive,4
3,8,An elementary school student working on a community recycling project for a school fair,3,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,12,control,4
3,8,An elementary school student working on a community recycling project for a school fair,12,predictive,4
3,8,An elementary school student working on a community recycling project for a school fair,12,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,40,control,2
3,8,An elementary school student working on a community recycling project for a school fair,40,predictive,2
3,8,An elementary school student working on a community recycling project for a school fair,40,explicit,2
3,8,An elementary school student working on a community recycling project for a school fair,2,control,3
3,8,An elementary school student working on a community recycling project for a school fair,2,predictive,4
3,8,An elementary school student working on a community recycling project for a school fair,2,explicit,4
3,8,An elementary school student working on a community recycling project for a school fair,13,control,3
3,8,An elementary school student working on a community recycling project for a school fair,13,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,13,explicit,4
3,8,An elementary school student working on a community recycling project for a school fair,5,control,3
3,8,An elementary school student working on a community recycling project for a school fair,5,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,5,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,14,control,3
3,8,An elementary school student working on a community recycling project for a school fair,14,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,14,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,22,control,3
3,8,An elementary school student working on a community recycling project for a school fair,22,predictive,3
3,8,An elementary school student working on a community recycling project for a school fair,22,explicit,3
3,8,An elementary school student working on a community recycling project for a school fair,25,control,2
3,8,An elementary school student working on a community recycling project for a school fair,25,predictive,4
3,8,An elementary school student working on a community recycling project for a school fair,25,explicit,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,32,control,2
4,7,An eager 7-year old boy who enjoys reading more than playing video games,32,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,32,explicit,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,35,control,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,35,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,35,explicit,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,34,control,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,34,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,34,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,33,control,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,33,predictive,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,33,explicit,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,20,control,2
4,7,An eager 7-year old boy who enjoys reading more than playing video games,20,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,20,explicit,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,18,control,2
4,7,An eager 7-year old boy who enjoys reading more than playing video games,18,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,18,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,27,control,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,27,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,27,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,9,control,2
4,7,An eager 7-year old boy who enjoys reading more than playing video games,9,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,9,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,11,control,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,11,predictive,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,11,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,7,control,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,7,predictive,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,7,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,29,control,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,29,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,29,explicit,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,16,control,2
4,7,An eager 7-year old boy who enjoys reading more than playing video games,16,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,16,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,6,control,2
4,7,An eager 7-year old boy who enjoys reading more than playing video games,6,predictive,2
4,7,An eager 7-year old boy who enjoys reading more than playing video games,6,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,28,control,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,28,predictive,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,28,explicit,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,17,control,2
4,7,An eager 7-year old boy who enjoys reading more than playing video games,17,predictive,2
4,7,An eager 7-year old boy who enjoys reading more than playing video games,17,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,1,control,1
4,7,An eager 7-year old boy who enjoys reading more than playing video games,1,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,1,explicit,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,10,control,2
4,7,An eager 7-year old boy who enjoys reading more than playing video games,10,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,10,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,19,control,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,19,predictive,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,19,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,26,control,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,26,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,26,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,8,control,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,8,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,8,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,21,control,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,21,predictive,2
4,7,An eager 7-year old boy who enjoys reading more than playing video games,21,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,38,control,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,38,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,38,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,36,control,2
4,7,An eager 7-year old boy who enjoys reading more than playing video games,36,predictive,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,36,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,31,control,2
4,7,An eager 7-year old boy who enjoys reading more than playing video games,31,predictive,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,31,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,30,control,2
4,7,An eager 7-year old boy who enjoys reading more than playing video games,30,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,30,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,37,control,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,37,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,37,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,39,control,1
4,7,An eager 7-year old boy who enjoys reading more than playing video games,39,predictive,2
4,7,An eager 7-year old boy who enjoys reading more than playing video games,39,explicit,2
4,7,An eager 7-year old boy who enjoys reading more than playing video games,24,control,1
4,7,An eager 7-year old boy who enjoys reading more than playing video games,24,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,24,explicit,2
4,7,An eager 7-year old boy who enjoys reading more than playing video games,23,control,1
4,7,An eager 7-year old boy who enjoys reading more than playing video games,23,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,23,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,4,control,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,4,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,4,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,15,control,1
4,7,An eager 7-year old boy who enjoys reading more than playing video games,15,predictive,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,15,explicit,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,3,control,2
4,7,An eager 7-year old boy who enjoys reading more than playing video games,3,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,3,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,12,control,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,12,predictive,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,12,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,40,control,2
4,7,An eager 7-year old boy who enjoys reading more than playing video games,40,predictive,2
4,7,An eager 7-year old boy who enjoys reading more than playing video games,40,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,2,control,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,2,predictive,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,2,explicit,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,13,control,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,13,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,13,explicit,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,5,control,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,5,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,5,explicit,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,14,control,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,14,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,14,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,22,control,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,22,predictive,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,22,explicit,3
4,7,An eager 7-year old boy who enjoys reading more than playing video games,25,control,2
4,7,An eager 7-year old boy who enjoys reading more than playing video games,25,predictive,4
4,7,An eager 7-year old boy who enjoys reading more than playing video games,25,explicit,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,32,control,2
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,32,predictive,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,32,explicit,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,35,control,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,35,predictive,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,35,explicit,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,34,control,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,34,predictive,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,34,explicit,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,33,control,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,33,predictive,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,33,explicit,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,20,control,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,20,predictive,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,20,explicit,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,18,control,2
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,18,predictive,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,18,explicit,2
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,27,control,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,27,predictive,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,27,explicit,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,9,control,2
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,9,predictive,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,9,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,11,control,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,11,predictive,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,11,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,7,control,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,7,predictive,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,7,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,29,control,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,29,predictive,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,29,explicit,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,16,control,2
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,16,predictive,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,16,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,6,control,2
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,6,predictive,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,6,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,28,control,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,28,predictive,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,28,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,17,control,2
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,17,predictive,2
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,17,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,1,control,1
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,1,predictive,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,1,explicit,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,10,control,2
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,10,predictive,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,10,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,19,control,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,19,predictive,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,19,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,26,control,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,26,predictive,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,26,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,8,control,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,8,predictive,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,8,explicit,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,21,control,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,21,predictive,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,21,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,38,control,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,38,predictive,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,38,explicit,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,36,control,2
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,36,predictive,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,36,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,31,control,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,31,predictive,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,31,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,30,control,2
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,30,predictive,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,30,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,37,control,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,37,predictive,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,37,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,39,control,1
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,39,predictive,1
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,39,explicit,2
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,24,control,2
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,24,predictive,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,24,explicit,2
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,23,control,1
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,23,predictive,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,23,explicit,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,4,control,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,4,predictive,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,4,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,15,control,1
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,15,predictive,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,15,explicit,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,3,control,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,3,predictive,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,3,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,12,control,2
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,12,predictive,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,12,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,40,control,2
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,40,predictive,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,40,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,2,control,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,2,predictive,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,2,explicit,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,13,control,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,13,predictive,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,13,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,5,control,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,5,predictive,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,5,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,14,control,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,14,predictive,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,14,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,22,control,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,22,predictive,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,22,explicit,3
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,25,control,3
