idx,regime,persona_text,subject,relation,object,num_triplets,num_unique_triplets,num_unique_subjects,num_unique_objects,num_unique_concepts,num_unique_relations,triplet_repetition_ratio,persona_num_tokens,triplets_per_100_tokens,sentiment_score,lexical_ttr,lexical_avg_word_len,graph_num_nodes,graph_num_edges,graph_avg_degree,graph_density,graph_num_components,graph_largest_component_size,graph_largest_component_ratio
56,primary,An elementary school student who helps in the garden and listens to stories of classic literature,princess; princess; princess; knight; knight; story; knight; knight; dragon; princess; armor; dragon; princess; elementary school student,thanks; lives_in; is; helps; visits; features; married; is; appeared_in; is; got_scorched_by; kidnapped; married; is,knight; country; thankful; princess; garden; princess; princess; helpful; country; beautiful; dragon; princess; knight; young,14,14,6,9,12,10,0.0,16,87.5,0.0,1.0,5.125,12,14,1.8333333333333333,0.21212121212121213,2,10,0.8333333333333334
58,primary,A fellow elementary school student who is fascinated by birds and enjoys drawing them,knight; princess; princess; princess; princess; knight; princess; princess; knight; dragon; knight; armor; knight; dragon; knight; knight; knight; princess,enters; is_rescued_by; lives_in; thanks; is; freed; attends; is; is; lives_in; married; is_used_in; fights_against; appeared_in; defends; is; participates_in; married,castle; knight; castle; knight; thankful; princess; gratitude ceremony; grateful; heroic; castle; princess; battle; dragon; country; kingdom; generous; gratitude ceremony; knight,18,18,4,12,13,13,0.0,14,128.57142857142858,0.0,1.0,5.142857142857143,13,18,2.1538461538461537,0.23076923076923078,2,11,0.8461538461538461
59,primary,A struggling reader in elementary school who looks up to the reading specialist as a mentor,princess; princess; princess; knight; princess; knight; princess; knight; knight; dragon; knight; knight; princess,is_saved_by; lives_in; thanks; protects; is; is; rules; saves; is; fought_for; is; has_opponent; married,knight; castle; knight; kingdom; thankful; chivalrous; kingdom; princess; fast; death; generous; dragon; knight,13,13,3,10,10,10,0.0,16,81.25,0.0,0.9375,4.75,10,13,2.0,0.28888888888888886,1,10,1.0
60,primary,A 5-year-old child who was born with a cleft lip and palate and is undergoing speech therapy to improve his articulation,princess; knight; princess; knight; princess; princess; princess; knight; knight; knight; princess; princess; princess; princess; knight; knight; princess; knight; forest; knight; knight; princess,had_a; lives_in; lives_in; protects; is; married; has_a; has_a; had_a; lives_in; lives_in; thanks; was_freed_by; is; is_related_to; is; is; is; is; is_protected_by; rides; is,wedding; castle; castle; kingdom; thankful; knight; family; family; wedding; kingdom; kingdom; knight; knight; grateful; warrior; happy; happy; loyal; colorful; armor; horse; romantic,22,22,3,14,16,11,0.0,21,104.76190476190477,0.0,0.9130434782608695,4.260869565217392,16,22,2.375,0.18333333333333332,2,14,0.875
62,primary,A third-grade student who benefits from the integrated lesson plans and develops a love for reading and writing,princess; princess; princess; princess; knight; princess; knight; knight; knight; knight; knight; knight; knight; princess; princess; knight,attends; lives_in; thanks; is; is; is; is; fights_with; rode_through; defends; attends; fights_with; approaches; is; married; is,wedding; castle; knight; thankful; noble; grateful; heroic; enemy; forest; kingdom; wedding; dragon; castle; happy; knight; loyal,16,16,2,13,14,9,0.0,18,88.88888888888889,0.05263157894736842,0.8947368421052632,4.894736842105263,14,16,2.142857142857143,0.17582417582417584,1,14,1.0
63,primary,A toddler who giggles and dances along to the catchy jingles and stories from children's podcasts,princess; knight; princess; princess; princess; knight; knight; princess; princess; princess; knight; knight; knight; knight; princess; knight; knight; armor; dragon; knight; princess; princess; knight,lives_in; is_related_to; thanks; is; is; is; is_thanked_by; is; celebrates; is_related_to; embarks_on; fights_against; performs; defends; gets_married_at; celebrates; gets_married_at; is_related_to; kidnapped; is; married; receives; is,castle; princess; knight; thankful; royal; noble; princess; grateful; wedding; knight; rescue mission; dragon; rescue; castle; castle; wedding; castle; knight; princess; loyal; knight; rescue; brave,23,23,4,13,14,14,0.0,16,143.75,0.0,0.9411764705882353,4.764705882352941,14,23,2.4285714285714284,0.25274725274725274,1,14,1.0
64,primary,A curious and engaged 5th grader who loves hearing stories about historical figures,princess; knight; princess; princess; princess; knight; knight; princess; knight; knight; princess; princess; knight; princess; princess; knight; princess; knight; knight; knight; princess; knight; knight; princess; princess; knight,lives_in; becomes; is; marries; is; is; goes_to; becomes; is; marries; is_freed_by; thanks; visits; is; attends; attends; is; is; is; is; is; is_thanked_by; is; is_protected_by; is; frees,castle; husband; thankful; knight; kind; courageous; castle; wife; devoted; princess; knight; knight; castle; grateful; wedding; wedding; loyal; happy; loyal; brave; happy; princess; adventurous; knight; devoted; princess,26,26,2,15,15,12,0.0,13,200.0,0.0,1.0,5.461538461538462,15,26,2.533333333333333,0.24761904761904763,1,15,1.0
65,primary,A ten years old kid from New York City who likes fun facts about different cultures,princess; princess; princess; princess; knight; princess; knight; knight; knight; knight; knight; princess; knight; princess; knight,is; is_from; lives_in; thanks; protects; is; defends; rode_through; embarks_on; fought_for; is_interested_in; sees; visits; married; is,thankful; kingdom; castle; knight; castle; grateful; kingdom; forest; adventure; life; princess; magic; village; knight; brave,15,15,2,12,12,13,0.0,16,93.75,0.0,1.0,4.25,12,15,2.1666666666666665,0.22727272727272727,1,12,1.0
66,primary,A young child who eagerly awaits the toy reviewer's latest video to discover new toys to add to their collection,princess; princess; knight; princess; princess; princess; knight; princess; knight; knight; princess; princess; knight; knight; knight; knight; knight; princess; princess; knight; princess; princess,shows; lives_in; receives; is; thanks; is; is; rules; is; uses; gets_married_at; is_child_of; defends; is; is_located_in; approaches; participates_in; married; is; is; is; is_child_of,gratitude; castle; gratitude; noble; knight; thankful; noble; kingdom; courageous; sword; wedding; queen; kingdom; generous; country; castle; wedding; knight; happy; loyal; loyal; king,22,22,2,15,16,14,0.0,20,110.00000000000001,0.0,0.9047619047619048,4.380952380952381,16,22,2.625,0.18333333333333332,1,16,1.0
67,primary,A young child who dreams of becoming a professional snowmobiler and is just starting to learn how to ride,princess; princess; princess; princess; knight; princess; knight; knight; queen; armor; knight; dragon; princess; knight; knight,lives_in; is; thanks; is_interacted_with; freed; is; is_thanked_by; is_worn_by; is_mother_of; is_worn_by; is; fought_for; married; serves; is,castle; noble; knight; knight; princess; thankful; princess; armor; princess; knight; loyal; life; knight; king; brave,15,15,5,10,12,11,0.0,19,78.94736842105263,0.0,0.8947368421052632,4.578947368421052,12,15,1.6666666666666667,0.22727272727272727,2,10,0.8333333333333334
68,primary,A young child who dreams of being a roller coaster designer and asks the ride operator endless questions about the rides,princess; princess; princess; princess; knight; dragon; princess; dragon; dragon; dragon; knight; dragon; princess; dragon; knight; knight; knight; child; knight; knight,meets; lives_in; is; thanks; rides; kidnaps; is; fights_for; is; could_be_part_of; fights_to_protect; attacks; is; fights_for; fights_against; performs; fights_for; is; is; is,knight; castle; adventurous; knight; horse; princess; thankful; life; fierce; amusement_park; kingdom; castle; grateful; death; dragon; rescue; death; young; generous; brave,20,20,4,17,18,12,0.0,21,95.23809523809523,0.0,0.9047619047619048,4.761904761904762,18,20,2.111111111111111,0.13071895424836602,2,16,0.8888888888888888
69,primary,A young reader who owns every book written by the children's book author,knight; princess; princess; princess; princess; princess; knight; knight; princess; knight; knight; knight; knight; knight; knight; princess; princess; knight,got_married_at; got_married_at; had; lives_in; thanks; is; had; fights_to_protect; is; is; wants_to_free; performs; defends; defends; is; is; married; has,castle; castle; wedding; castle; knight; thankful; wedding; kingdom; grateful; heroic; princess; rescue; kingdom; castle; loyal; happy; knight; opposing,18,18,2,12,12,11,0.0,13,138.46153846153845,0.0,0.9285714285714286,4.214285714285714,12,18,2.1666666666666665,0.2727272727272727,1,12,1.0
70,primary,A history enthusiast grade schooler who loves reading Sherlock Holmes,princess; knight; knight; princess; princess; knight; princess; knight; princess; knight; princess; dragon; dragon; dragon; knight; dragon; knight; princess; grade schooler; princess; princess; knight,is; is_admired_by; lives_in; lives_in; thanks; freed; is; is; was_freed_by; is_thanked_by; attends; is; breathes; lives_in; uses; is; attends; is_admired_by; is; is; married; is,young; grade schooler; castle; castle; knight; princess; thankful; noble; knight; princess; wedding; powerful; fire; castle; weapon; legendary; wedding; grade schooler; young; happy; knight; loyal,22,22,4,14,15,11,0.0,10,220.00000000000003,0.0,1.0,6.0,15,22,2.4,0.20952380952380953,1,15,1.0
71,primary,"A young student fascinated by Viking folklore and history, using the author's work as a reference for a school project",knight; knight; princess; princess; princess; princess; knight; princess; princess; knight; armor; knight; knight; knight; knight; knight,fights_in; married_to; lives_in; is_described_as; thanks; married_to; is_thanked_by; rules; is_described_as; is_unfamiliar_with; is_scathed_by; has_armor; is_described_as; fights_for; defends; is_described_as,battle; princess; castle; thankful; knight; knight; princess; kingdom; grateful; Viking village; battle; armor; generous; death; castle; brave,16,16,3,12,12,12,0.0,20,80.0,0.0,0.9047619047619048,4.619047619047619,12,16,2.1666666666666665,0.24242424242424243,1,12,1.0
72,primary,A young child who is fascinated by toys and loves hearing stories about the history of Hector toys,princess; knight; princess; princess; knight; princess; knight; princess; knight; knight; knight; knight; princess; dragon; princess; princess; knight; knight,is; lives_in; lives_in; thanks; rides; is; freed; attends; defends; is; is; attends; is; destroys; is; married; defends; is,young; castle; castle; knight; horse; thankful; princess; wedding; kingdom; generous; loving; wedding; beautiful; castle; happy; knight; princess; brave,18,18,3,13,14,9,0.0,18,100.0,0.0,0.9444444444444444,4.5,14,18,2.142857142857143,0.1978021978021978,1,14,1.0
73,primary,A nine-year-old girl struggling with reading comprehension but shows great enthusiasm for learning.,princess; knight; princess; knight; princess; knight; princess; knight; princess; princess; princess; queen; knight; knight; knight; knight,lives_in; fights_for; is; defends; married; is; gets_married_at; enters; thanks; is; rules; is_related_to; defends; attends; is; is,castle; princess; thankful; castle; knight; chivalrous; wedding; castle; knight; royal; kingdom; princess; kingdom; wedding; loyal; brave,16,16,3,10,11,11,0.0,13,123.07692307692308,0.06666666666666667,1.0,5.6,11,16,2.3636363636363638,0.2909090909090909,1,11,1.0
74,primary,A young child who just received their first bike and looks up to the retired cyclist as a mentor,princess; princess; princess; knight; princess; princess; knight; princess; dragon; knight; princess; knight,lives_in; thanks; is; protects; rules; is; serves; is; is; is; married; is,castle; knight; thankful; castle; kingdom; grateful; royal family; generous; deadly; loyal; knight; brave,12,12,3,10,12,7,0.0,19,63.1578947368421,0.0,0.9473684210526315,4.105263157894737,12,12,1.8333333333333333,0.18181818181818182,2,10,0.8333333333333334
75,primary,A motivated 5th grader with a keen interest in computer games and often helps peers with math problems,knight; princess; princess; knight; knight; princess; knight; knight; knight; princess; knight; knight; princess,is_related_to; thanks; is; freed; helps; is_related_to; married; fights_against; fights_for; is; is; is; married,princess; knight; thankful; princess; princess; knight; princess; dragon; death; beautiful; kind; loyal; knight,13,13,2,8,8,8,0.0,18,72.22222222222221,0.0,0.8888888888888888,4.722222222222222,8,13,1.75,0.4642857142857143,1,8,1.0
76,primary,A creative and imaginative fifth grader who loves to help design and decorate the reading spaces,princess; princess; knight; knight; princess; knight; knight; princess; princess; princess; princess; knight; knight; knight; rescuer; knight,is; is; married; is; married; saves; receives; thanks; is; was_freed_by; rules; meets; defends; is; saves; wears,noble; thankful; princess; generous; knight; princess; gratitude; knight; appreciative; knight; kingdom; king; kingdom; unfamiliar; princess; armor,16,16,3,11,12,10,0.0,16,100.0,0.0,0.9375,5.0625,12,16,2.0,0.24242424242424243,1,12,1.0
77,primary,A lively ten-year-old who adores reading and regularly reviews books on her YouTube channel,princess; princess; princess; princess; knight; knight; knight; princess; princess; dragon; dragon; knight; dragon; dragon; knight; knight; princess; knight; princess; princess; knight; princess; princess,is; is; lives_in; thanks; attended; protects; is_thanked_by; rules; is; is; lives_in; married; fought_for; produces; is; defends; is_helped_by; fought_for; is; is; is; married; attended,thankful; young; castle; knight; wedding; kingdom; princess; kingdom; generous; powerful; castle; princess; death; fire; generous; castle; knight; life; lively; happy; loyal; knight; wedding,23,23,3,15,16,12,0.0,14,164.28571428571428,0.0,1.0,4.75,16,23,2.375,0.19166666666666668,1,16,1.0
78,primary,A young child who is fascinated by the flight attendant's safety instructions and offers of snacks,princess; princess; princess; princess; knight; knight; princess; princess; princess; knight; knight; knight; knight,lives_in; is; is; married; serves; defends; thanks; is; attends; is; is; opposes; rides,castle; thankful; generous; knight; king; princess; knight; royal; wedding; loyal; brave; enemy; horse,13,13,2,12,12,9,0.0,16,81.25,0.0,1.0,4.823529411764706,12,13,1.8333333333333333,0.19696969696969696,1,12,1.0
79,primary,A young child in the neighborhood who admires the tailgate party host and dreams of becoming a Vikings player,princess; princess; knight; princess; knight; princess; dragon; knight; knight; princess; knight; princess; princess; knight,lives_in; thanks; protects; is; is; attends; is; defends; attends; is; is; married; is; serves,castle; knight; kingdom; thankful; noble; wedding; powerful; castle; wedding; loyal; loyal; knight; happy; king,14,14,3,10,12,8,0.0,19,73.68421052631578,0.0,0.8947368421052632,4.7894736842105265,12,14,2.1666666666666665,0.21212121212121213,2,10,0.8333333333333334
80,primary,an aspiring child-chef who participated in the first season of MasterChef Junior (Brazil).,princess; princess; princess; princess; knight; princess; knight; dragon; princess; knight,is; lives_in; lives_in; thanks; rides; is; fights_to_protect; is_unfamiliar_to; married; protects,thankful; kingdom; castle; knight; horse; grateful; castle; country; knight; kingdom,10,10,3,7,9,8,0.0,13,76.92307692307693,0.0,1.0,5.285714285714286,9,10,2.0,0.2777777777777778,2,7,0.7777777777777778
82,primary,A young child who brings their injured pet to the veterinarian for care,princess; princess; knight; princess; knight; knight; princess; knight; child; princess; knight; princess; princess,thanks; is; is; was_freed_by; is_thanked_by; strives_for; attends; wants_to_free; is; was_kidnapped_by; attends; married; sees,knight; thankful; noble; knight; princess; victory; wedding; princess; young; dragon; wedding; knight; veterinarian,13,13,3,9,10,10,0.0,13,100.0,0.0,1.0,4.538461538461538,10,13,1.8,0.28888888888888886,2,8,0.8
83,primary,A young child who eagerly awaits the mail carrier's arrival and helps shovel the pathway to their mailbox,princess; princess; princess; knight; armor; princess; princess; knight; dragon; knight; knight; princess; knight; princess; princess; knight; princess; knight,is; lives_in; thanks; protects; suffers; is; is; fights_to_protect; fights_for; interacts_with; is; gets_married_at; attends; is; is; is; married; serves,young; castle; knight; kingdom; damage; royal; thankful; castle; death; princess; helpful; castle; wedding; beautiful; happy; loyal; knight; kingdom,18,18,4,14,16,12,0.0,18,100.0,0.0,0.9473684210526315,4.578947368421052,16,18,1.75,0.15,3,12,0.75
84,primary,A young child who is fascinated by the janitor's mop and bucket and considers them a superhero,princess; princess; princess; knight; knight; princess; knight; knight; princess; dragon; knight; princess; dragon; knight; princess; knight,is_described_as; lives_in; thanks; fights_for; freed; is; protects; serves; is; fights_for; fights_against; is_described_as; fights_against; is; married; is,noble; castle; knight; princess; princess; thankful; castle; royal family; grateful; death; dragon; beautiful; knight; loyal; knight; brave,16,16,3,12,12,10,0.0,17,94.11764705882352,0.0,0.8888888888888888,4.277777777777778,12,16,2.0,0.24242424242424243,1,12,1.0
85,primary,A shy and introverted third-grader who discovers the joy of reading through the librarian's recommendations,knight; princess; princess; princess; knight; princess; princess; princess; knight; knight; knight; princess; knight; dragon; dragon; knight; knight; knight; knight; princess; dragon; knight; knight; princess; knight,attends; is_saved_by; is_rescued_from; lives_in; returns_to; thanks; is; is; marries; fights_to_protect; is_thanked_by; attends; saves; lives_in; is; fights_against; is; performs; is; marries; is; saves; is; is; is,wedding; knight; castle; castle; castle; knight; thankful; appreciative; princess; kingdom; princess; wedding; princess; castle; ancient; dragon; warrior; rescue; generous; knight; fast; village; courageous; happy; happy,25,25,3,16,16,13,0.0,15,166.66666666666669,0.0,0.9411764705882353,5.352941176470588,16,25,2.375,0.20833333333333334,1,16,1.0
3,university,a first-year history student at Oregon State University with some interest in environmental topics,knight; princess; knight; princess; knight; princess; princess; princess; wedding; princess; princess; knight; knight; princess; princess; princess; knight,participates_in; is; is_interacting_with; married; wants_to_get_married_in; is_interacting_with; part_of; participates_in; involves; lives_in; is; is; is_rescuing; lives_in; is; thanks; is,wedding; thankful; princess; knight; castle; knight; royal family; wedding; married; kingdom; married; married; beautiful; castle; grateful; knight; generous,17,17,3,11,11,10,0.0,14,121.42857142857142,0.0,1.0,5.6,11,17,2.5454545454545454,0.3090909090909091,1,11,1.0
8,university,a freshman college football player for Alabama State University,princess; princess; princess; knight; knight; princess; knight; princess; dragon; knight; dragon; princess; knight; princess; knight; knight; knight; princess,is; is; is; freed; is; married; is; thanks; fights_on; defends; fights_against; participates_in; fights_with; lives_in; participates_in; is_not; is; meets,young; happy; thankful; princess; athletic; knight; noble; knight; battlefield; kingdom; death; ceremony; dragon; castle; ceremony; football player; loyal; football player,18,18,3,15,15,12,0.0,9,200.0,0.0,1.0,6.111111111111111,15,18,2.1333333333333333,0.17142857142857143,1,15,1.0
9,university,a freshman at the University of Vermont studying Business Administration,knight; knight; princess; knight; princess; princess; knight; knight; knight; princess; dragon; princess; knight; knight,is; protects; is; freed; married; thanks; kills; sees; is; lives_in; attacks; is; serves; is,brave; castle; thankful; princess; knight; knight; dragon; princess; wealthy; castle; kingdom; generous; royal family; loyal,14,14,3,11,11,10,0.0,10,140.0,0.0,1.0,6.3,11,14,2.0,0.2545454545454545,1,11,1.0
10,university,a freshman college student who is the first in his family to attend college,knight; princess; knight; knight; princess; princess; princess; knight; dragon; knight; dragon; princess; knight; knight; princess; knight; knight; princess; knight; knight; princess; knight,fights_to_protect; is; is; married; is; married; part_of; fights_on; fights_against; rides; kidnapped; lives_in; wants_to; is; is; attends; protects; thanks; receives_thanks_from; enters; gets_married_at; visits,princess; thankful; noble; princess; happy; knight; royal family; battlefield; knight; horse; princess; castle; rescue; loyal; grateful; wedding; princess; knight; princess; castle; wedding; castle,22,22,3,13,14,17,0.0,14,157.14285714285714,0.0,0.9285714285714286,4.428571428571429,14,22,2.2857142857142856,0.24175824175824176,1,14,1.0
11,university,a freshman psychology student at Palo Alto University,knight; princess; knight; knight; princess; princess; princess; princess; knight; knight; princess; wedding; princess; dragon; princess; knight,attends; is; is; protects; is; is; married; thanks; wears; kills; lives_in; is; is; attacks; attends; serves,wedding; grateful; chivalrous; kingdom; thankful; noble; knight; knight; armor; dragon; castle; beautiful; beautiful; castle; wedding; royal family,16,16,4,12,13,10,0.0,8,200.0,0.0,1.0,5.75,13,16,2.3076923076923075,0.20512820512820512,1,13,1.0
15,university,an ambitious freshman now studying at Baker University,princess; knight; knight; princess; princess; dragon; knight; knight; princess; armor; princess; princess; knight,is; is; protects; is; thanks; kidnapped; is; is; is; is; is; married_to; married_to,grateful; chivalrous; kingdom; thankful; knight; princess; Brave; heavily_armored; relieved; scorched; appreciative; knight; princess,13,13,4,11,13,5,0.0,8,162.5,0.0,1.0,5.875,13,13,1.6923076923076923,0.16666666666666666,2,11,0.8461538461538461
16,university,a freshman student considering joining a fraternity at Illinois Wesleyan University.,princess; knight; knight; knight; knight; princess; princess; princess; princess; knight; knight; knight; dragon; princess; knight; princess; princess,is; protects; is_thanked_by; is; protects; is; is_daughter_of; married; thanks; uses; defends; wears; flies_over; lives_in; is; is_daughter_of; is_protected_by,grateful; princess; princess; brave; castle; thankful; queen; knight; knight; sword; kingdom; armor; village; castle; loyal; king; knight,17,17,3,13,14,12,0.0,11,154.54545454545453,0.0,0.9090909090909091,6.636363636363637,14,17,1.8571428571428572,0.18681318681318682,2,12,0.8571428571428571
17,university,A freshman student at Wayne State College who's never experienced a tornado,knight; princess; princess; knight; knight; princess; princess; princess; princess; knight; knight; princess; dragon; knight; knight; knight; princess; knight; princess; knight; knight,attends; is; is; performs; is; is; is; is; married; is; freed_from; thanks; kidnapped; wears; starts; married; lives_in; fights_for; attends; is; wants_to_marry,wedding; young; grateful; rescue; brave; happy; thankful; noble; knight; happy; castle; knight; princess; armor; quest; princess; castle; kingdom; wedding; loyal; princess,21,21,3,15,16,12,0.0,12,175.0,0.0,0.9230769230769231,4.846153846153846,16,21,2.25,0.175,1,16,1.0
18,university,A freshman in college who is interested in studying abroad but is unsure about the application requirements and process,princess; knight; knight; princess; princess; princess; dragon; knight; knight; knight; knight; knight; princess; dragon; princess; princess; knight; princess; knight; knight; princess; knight; princess; princess; knight,is; is; helps; has; is; married; is; wears; fights_against; performs; is; is; is_being_held_in; kidnapped; gets_married_at; lives_in; gets_married_at; is; is; fights_against; is; has; is_freed_by; thanks; defends,thankful; noble; princess; wedding; happy; knight; fierce; armor; enemy; rescue; chivalrous; brave; castle; princess; castle; castle; castle; loyal; loyal; dragon; grateful; wedding; knight; knight; kingdom,25,25,3,17,17,14,0.0,19,131.57894736842107,0.0,0.8947368421052632,5.315789473684211,17,25,2.3529411764705883,0.18382352941176472,1,17,1.0
19,university,A freshman in mathematics at a university,knight; knight; princess; princess; knight; princess; princess; princess; princess; knight; knight; princess; knight; princess; knight; princess,attends; meets; is; is; freed; rules; married; is_going_to_be_saved_by; thanks; is; defends; lives_in; lives_in; has; is; meets,wedding; freshman; romantic; thankful; princess; kingdom; knight; knight; knight; noble; kingdom; castle; castle; wedding; loyal; freshman,16,16,2,10,10,11,0.0,7,228.57142857142856,0.0,0.8571428571428571,5.0,10,16,2.6,0.35555555555555557,1,10,1.0
20,university,A freshman student at Artsakh State University (ArSU),knight; princess; princess; knight; princess; armor; armor; princess; knight,is_unfamiliar_with; is_found_in; is; freed; married; protects; suffers; thanks; kills,country; kingdom; thankful; princess; knight; knight; damage; knight; dragon,9,9,3,7,8,9,0.0,8,112.5,0.0,1.0,5.5,8,9,1.75,0.32142857142857145,1,8,1.0
21,university,a freshman history student at the National University of Singapore,princess; knight; knight; princess; princess; knight; princess; knight; princess; knight; knight; princess; princess; knight; knight,is; develops; is; has_wedding; married; has_wedding; lives_in; visits; gets_married_at; gets_married_at; interacts_with; is; thanks; defends; lives_in,thankful; rescue plan; noble; wedding; knight; wedding; kingdom; village; castle; castle; princess; grateful; knight; kingdom; kingdom,15,15,2,10,10,10,0.0,10,150.0,0.0,1.0,5.7,10,15,2.4,0.3333333333333333,1,10,1.0
22,university,An international student from a non-Christian country who has recently started studying at a Western university.,knight; princess; princess; knight; knight; princess; princess; knight; princess; knight; dragon; princess; knight; princess; princess; princess; knight; knight; knight,is_thanked_by; is; is; is; married; is_daughter_of; married; defends; attends; is; has; is; is_interested_in; lives_in; is; thanks; enters; is_guest_at; serves,princess; thankful; loving; noble; princess; king; knight; castle; wedding; chivalrous; magic; unfamiliar; princess; castle; grateful; knight; castle; wedding; royal family,19,19,3,13,14,13,0.0,16,118.75,0.0,0.9411764705882353,5.588235294117647,14,19,2.0,0.2087912087912088,2,12,0.8571428571428571
23,university,a freshman art student at Carnegie Mellon University,knight; princess; princess; princess; country; dragon; knight; knight; princess,is_thanked_by; is_thankful_to; lives_in; married; is; fights_on; defends; married; is_protected_by,princess; knight; kingdom; knight; mysterious; battlefield; kingdom; princess; knight,9,9,4,5,7,8,0.0,8,112.5,0.0,1.0,5.625,7,9,1.4285714285714286,0.42857142857142855,3,3,0.42857142857142855
24,university,A freshman who just joined the Temple University Diamond Marching Band.,princess; knight; knight; knight; princess; knight; knight; knight; princess; princess; princess; princess; knight; knight; dragon; princess; knight; princess; princess; princess,lives_in; is; is; participates_in; is; freed; encountered_by; helped; married; is; thanks; feels; fought_in; is; encountered_by; kidnapped_by; feels; is; is; participates_in,country; husband; faithful; wedding; thankful; princess; dragon; princess; knight; loving; knight; happy; battle; loving; knight; dragon; happy; faithful; wife; wedding,20,20,3,12,12,11,0.0,11,181.8181818181818,0.0,1.0,5.454545454545454,12,20,2.6666666666666665,0.30303030303030304,1,12,1.0
25,university,a first-year architecture student at Japan Women's University,princess; knight; princess; knight; knight; knight; princess; princess; knight; princess; princess; knight; knight; princess; knight; knight; knight; princess; princess,is; is_thanked_by; is; married; saved; joins; is; married; is; attends; has; rides_to; rides_through; lives_in; lives_in; interacts_with; attends; thanks; interacts_with,young; princess; thankful; princess; princess; family; happy; knight; happy; wedding; family; castle; country; castle; castle; princess; wedding; knight; knight,19,19,2,9,9,12,0.0,8,237.5,0.0,1.0,5.2,9,19,2.6666666666666665,0.5277777777777778,1,9,1.0
26,university,a freshman student at Southern Illinois University Carbondale who is passionate about heritage conservation,princess; princess; knight; knight; princess; princess; knight; dragon; knight; knight; princess; knight; princess,is; is; freed; participates_in; married; thanks; wears; fights_on; defends; married; was_freed_by; achieved; lives_in,grateful; thankful; princess; tournament; knight; knight; armor; battlefield; kingdom; princess; knight; victory; castle,13,13,3,10,11,11,0.0,14,92.85714285714286,0.0,1.0,6.714285714285714,11,13,1.6363636363636365,0.23636363636363636,2,9,0.8181818181818182
27,university,A college freshman experiencing the challenges of living away from home for the first time,princess; knight; knight; princess; knight; princess; princess; dragon; princess; knight; knight; dragon,is; saves; is_thanked_by; is; is; rules; married; is; thanks; wants_to_enter; married; fought_for,grateful; kingdom; princess; thankful; adventurous; kingdom; knight; fierce; knight; castle; princess; life,12,12,3,9,10,8,0.0,15,80.0,0.0,0.9333333333333333,5.066666666666666,10,12,1.8,0.26666666666666666,2,7,0.7
28,university,"A first-year university student from Lima, Peru studying history.",princess; knight; knight; knight; princess; knight; princess; knight; princess; knight; knight; princess,is; performs; is; is; is; fights_to_save; married; enters; thanks; wants_to_enter; wears; lives_in,grateful; rescue; chivalrous; brave; thankful; kingdom; knight; kingdom; knight; castle; armor; castle,12,12,2,9,10,9,0.0,9,133.33333333333331,0.0,1.0,5.4,10,12,2.0,0.26666666666666666,1,10,1.0
29,university,a freshman student preparing to enroll in Elon University,knight; princess; princess; knight; knight; princess; princess; knight; princess; dragon; forest; dragon; knight; knight; princess; princess; knight; knight; princess; knight; princess; knight; princess; knight,is_thanked_by; is; is; celebrates; married; is; married; is; is_kidnapped_by; is; is; destroys; rides; is; gets_married_at; lives_in; gets_married_at; is; celebrates; protects; thanks; serves; is; serves,princess; romantic; thankful; wedding; princess; happy; knight; happy; dragon; unfamiliar; beautiful; village; horse; brave; castle; castle; castle; loyal; wedding; castle; knight; princess; generous; royal family,24,24,4,16,17,12,0.0,9,266.66666666666663,0.0,1.0,5.444444444444445,17,24,2.1176470588235294,0.17647058823529413,2,15,0.8823529411764706
30,university,a freshman at a UK university who follows fashion trends,princess; knight; princess; knight; princess; princess; knight; knight; dragon; knight; knight; princess; princess; knight; princess; knight; knight; princess; princess; dragon,is; is; has; protects; is; married; defends; fights_for; fights_against; is; is_interested_in; gets_married_at; lives_in; gets_married_at; is; is; has; is_interested_in; thanks; is,thankful; noble; wedding; kingdom; happy; knight; castle; kingdom; knight; brave; princess; castle; castle; castle; loyal; loyal; wedding; knight; knight; fearsome,20,20,3,11,12,11,0.0,10,200.0,0.0,0.9,4.7,12,20,2.3333333333333335,0.30303030303030304,1,12,1.0
32,university,a freshman in university who is passionate about fencing and is planning to participate in future World Fencing Championship,princess; princess; knight; princess; knight; knight; knight; knight; knight; princess; princess; princess; dragon; knight; knight; knight; knight; princess; princess; princess; knight; knight; princess,is; is; is_not; is_not; does_not_attend; is_thanked_by; protects; is_not; is; is; does_not_participate_in; thanks; kidnapped; kills; is_involved_in; fights_with; does_not_participate_in; lives_in; marries; is_not; marries; defends; does_not_attend,young; grateful; 18-year-old; passionate; university; princess; kingdom; passionate; brave; thankful; fencing; knight; princess; dragon; battle; dragon; fencing; castle; knight; 18-year-old; princess; family; university,23,23,3,15,15,14,0.0,19,121.05263157894737,0.0,0.8421052631578947,5.578947368421052,15,23,2.533333333333333,0.21904761904761905,1,15,1.0
